DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0053361
Formation Factor (ratio)                39.5551654
Cementation Factor (ratio)              2.2312874
pore density (1/um3)                    0.0015742
Tortuosity (ratio)                      1.5345618
Average Coordination Number             2.938157
Average Throat Radius (um)              1.6733979
Average Pore Radius (um)                2.3153672
Average Throat Length (um)              7.1645457
Pore to Throat Aspect ratio             4.6363105
Specific Surface (1/um)                 0.0001487
Pore Sphericity (ratio)                 3.0375999
Grain Sphericity (ratio)                0.7574384
Average Grain Radius (um)               4.311258
Relative Young Module (ratio)           0.3159848

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    1.0624691
0.02                                    1.0400913
0.03                                    1.0600353
0.04                                    0.9938576
0.05                                    0.9961351
0.06                                    1.0634822
0.07                                    1.0648434
0.08                                    1.0521125
0.09                                    1.0419196
0.1                                     1.0073568
0.11                                    0.944601
0.12                                    1.0399701
0.13                                    1.1442523
0.14                                    1.1067624
0.15                                    1.1029358
0.16                                    0.8656245
0.17                                    1.1971971
0.18                                    0.9199354
0.19                                    1.0964102
0.2                                     0.9786587
0.21                                    1.0166132
0.22                                    1.0931218
0.23                                    1.0052335
0.24                                    1.1417282
0.25                                    1.0776124
0.26                                    0.8827358
0.27                                    1.0022336
0.28                                    1.1722927
0.29                                    0.7800581
0.3                                     0.8432569
0.31                                    0.9729837
0.32                                    1.0375707
0.33                                    1.0710259
0.34                                    0.9750809
0.35                                    0.856767
0.36                                    1.0372529
0.37                                    0.9431724
0.38                                    1.0328586
0.39                                    0.9886806
0.4                                     1.0743663
0.41                                    0.9649664
0.42                                    0.8528518
0.43                                    0.9577203
0.44                                    1.0397815
0.45                                    1.0062837
0.46                                    0.9844918
0.47                                    1.1551651
0.48                                    0.9521252
0.49                                    0.9145592
0.5                                     0.8087089
0.51                                    0.838366
0.52                                    0.9964988
0.53                                    1.0066624
0.54                                    0.8467946
0.55                                    0.8559282
0.56                                    1.0683135
0.57                                    0.9054275
0.58                                    0.8657366
0.59                                    1.1767234
0.6                                     0.9679921
0.61                                    0.95514
0.62                                    0.9352399
0.63                                    0.9661702
0.64                                    1.0975469
0.65                                    1.0107253
0.66                                    0.9181563
0.67                                    0.9100684
0.68                                    1.00561
0.69                                    0.9054888
0.7                                     1.0085727
0.71                                    0.8915555
0.72                                    1.1243582
0.73                                    0.7645655
0.74                                    0.9109411
0.75                                    0.7932731
0.76                                    0.8911107
0.77                                    0.9996864
0.78                                    0.8819288
0.79                                    0.9595936
0.8                                     0.8573682
0.81                                    0.9522282
0.82                                    0.8087795
0.83                                    0.8580158
0.84                                    0.9304939
0.85                                    0.9706392
0.86                                    0.8813077
0.87                                    0.9700558
0.88                                    0.8534707
0.89                                    0.7570424
0.9                                     0.7809826
0.91                                    1.0863141
0.92                                    0.881997
0.93                                    0.769517
0.94                                    0.6843771
0.95                                    0.7643178
0.96                                    0.7390389
0.97                                    0.7985316
0.98                                    0.6590522
0.99                                    0.6204067
1.0                                     0.3108849


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0252593
0.02                                    0.0288392
0.03                                    0.0220132
0.04                                    0.0203624
0.05                                    0.0177909
0.06                                    0.0263756
0.07                                    0.0162003
0.08                                    0.023208
