DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.1454121
Formation Factor (ratio)                7.2987326
Cementation Factor (ratio)              2.0591974
pore density (1/um3)                    0.0013905
Tortuosity (ratio)                      1.3364736
Average Coordination Number             4.0088999
Average Throat Radius (um)              2.4153775
Average Pore Radius (um)                3.266855
Average Throat Length (um)              9.0405774
Pore to Throat Aspect ratio             7.4831959
Specific Surface (1/um)                 0.0002431
Pore Sphericity (ratio)                 5.1697391
Grain Sphericity (ratio)                0.7879847
Average Grain Radius (um)               4.0469532
Relative Young Module (ratio)           0.1267893

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    2.4362684
0.02                                    2.0650431
0.03                                    1.8624772
0.04                                    1.978556
0.05                                    1.9017253
0.06                                    1.8231385
0.07                                    1.8969794
0.08                                    1.6426991
0.09                                    1.8287986
0.1                                     1.7993131
0.11                                    1.9342548
0.12                                    1.7642604
0.13                                    1.6368664
0.14                                    1.8348195
0.15                                    1.6785572
0.16                                    1.76948
0.17                                    1.7128171
0.18                                    1.7273826
0.19                                    1.7547361
0.2                                     1.5117041
0.21                                    1.5994543
0.22                                    1.7508812
0.23                                    1.6590928
0.24                                    1.6352045
0.25                                    1.6260544
0.26                                    1.5833598
0.27                                    1.6143805
0.28                                    1.6064751
0.29                                    1.6960772
0.3                                     1.7129514
0.31                                    1.7065033
0.32                                    1.755829
0.33                                    1.6298873
0.34                                    1.6992388
0.35                                    1.5189967
0.36                                    1.5297554
0.37                                    1.4683537
0.38                                    1.5863797
0.39                                    1.4751904
0.4                                     1.7061206
0.41                                    1.5555558
0.42                                    1.6780281
0.43                                    1.4711417
0.44                                    1.6792863
0.45                                    1.7052751
0.46                                    1.5246281
0.47                                    1.6170954
0.48                                    1.6023445
0.49                                    1.5710888
0.5                                     1.8434755
0.51                                    1.6289387
0.52                                    1.5725047
0.53                                    1.7078073
0.54                                    1.6633235
0.55                                    1.4396585
0.56                                    1.4955995
0.57                                    1.722172
0.58                                    1.6306629
0.59                                    1.5289209
0.6                                     1.5461985
0.61                                    1.4845475
0.62                                    1.7285006
0.63                                    1.6214173
0.64                                    1.5682345
0.65                                    1.5954485
0.66                                    1.6086895
0.67                                    1.4344537
0.68                                    1.4994808
0.69                                    1.6166965
0.7                                     1.6036817
0.71                                    1.5960838
0.72                                    1.3967865
0.73                                    1.4722017
0.74                                    1.5638512
0.75                                    1.5673054
0.76                                    1.3959096
0.77                                    1.7162866
0.78                                    1.6472977
0.79                                    1.513064
0.8                                     1.4341161
0.81                                    1.3580597
0.82                                    1.4807578
0.83                                    1.4330086
0.84                                    1.5646787
0.85                                    1.4738761
0.86                                    1.4884961
0.87                                    1.4595315
0.88                                    1.4179197
0.89                                    1.4701942
0.9                                     1.526435
0.91                                    1.5318735
0.92                                    1.4719287
0.93                                    1.4506704
0.94                                    1.3751221
0.95                                    1.4589528
0.96                                    1.6282314
0.97                                    1.2507179
0.98                                    1.3115449
0.99                                    1.3559307
1.0                                     0.9869432


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0263824
0.02                                    0.0250409
0.03                                    0.0267706
0.04                                    0.0293206
0.05                                    0.0286033
0.06                                    0.0231644
0.07                                    0.0276128
0.08                                    0.0256203
0.09                                    0.0239696
0.1                                     0.0211497
0.11                                    0.0239286
0.12                                    0.0253585
0.13                                    0.0245755
0.14                                    0.0246689
0.15                                    0.0264635
0.16                                    0.0240753
0.17                                    0.0228246
0.18                                    0.0243904
0.19                                    0.0274883
0.2                                     0.0287463
0.21                                    0.028362
0.22                                    0.0388416
0.23                                    0.0382727
0.24                                    0.0381743
0.25                                    0.0345084
0.26                                    0.0420204
0.27                                    0.0449989
0.28                                    0.0564804
0.29                                    0.0582886
0.3                                     0.0643681
0.31                                    0.063609
0.32                                    0.0654393
0.33                                    0.0543505
0.34                                    0.0722441
0.35                                    0.0743719
0.36                                    0.0748834
0.37                                    0.0884065
0.38                                    0.1111836
0.39                                    0.1076014
0.4                                     0.1048716
0.41                                    0.1299559
0.42                                    0.1189396
0.43                                    0.1163347
0.44                                    0.1206471
0.45                                    0.138626
0.46                                    0.1370033
0.47                                    0.138868
0.48                                    0.1579318
0.49                                    0.1670626
0.5                                     0.1586252
0.51                                    0.1915102
