DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.61                                    0.9639235
0.62                                    0.8020013
0.63                                    0.7570589
0.64                                    0.797784
0.65                                    0.8920023
0.66                                    0.7963817
0.67                                    0.795024
0.68                                    0.818417
0.69                                    0.8968891
0.7                                     0.9392158
0.71                                    0.8585257
0.72                                    1.0162464
0.73                                    0.9351081
0.74                                    0.8310036
0.75                                    0.7956198
0.76                                    0.7322258
0.77                                    0.8420443
0.78                                    0.7314105
0.79                                    0.8868047
0.8                                     0.6286926
0.81                                    0.7211146
0.82                                    0.7863957
0.83                                    0.6845576
0.84                                    0.7693416
0.85                                    0.8678598
0.86                                    0.7852372
0.87                                    0.629682
0.88                                    0.8339988
0.89                                    0.7358507
0.9                                     0.7147025
0.91                                    0.6888427
0.92                                    0.839663
0.93                                    0.6950583
0.94                                    0.6704403
0.95                                    0.6555653
0.96                                    0.6842382
0.97                                    0.6909822
0.98                                    0.5534864
0.99                                    0.7900636
1.0                                     0.3218263


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0233184
0.02                                    0.0194229
0.03                                    0.0155228
0.04                                    0.0150044
0.05                                    0.0164833
0.06                                    0.0234727
0.07                                    0.0125312
0.08                                    0.0303719
0.09                                    0.0240693
0.1                                     0.0158159
0.11                                    0.0118911
0.12                                    0.0169173
0.13                                    0.0258954
0.14                                    0.0273093
0.15                                    0.0135222
0.16                                    0.0202534
0.17                                    0.0191394
0.18                                    0.0286287
0.19                                    0.0121404
0.2                                     0.0276032
0.21                                    0.0314592
0.22                                    0.017526
0.23                                    0.0154855
0.24                                    0.0318309
0.25                                    0.0447459
0.26                                    0.047631
0.27                                    0.0350006
0.28                                    0.0242313
0.29                                    0.0480188
0.3                                     0.0503962
0.31                                    0.0548231
0.32                                    0.0801565
0.33                                    0.0536425
0.34                                    0.0527739
0.35                                    0.0477909
0.36                                    0.0723329
0.37                                    0.0666553
0.38                                    0.0739411
0.39                                    0.0826978
0.4                                     0.0834864
0.41                                    0.0790675
0.42                                    0.0800355
0.43                                    0.1092251
0.44                                    0.1045492
0.45                                    0.1341225
0.46                                    0.1055526
0.47                                    0.0949819
0.48                                    0.1136222
0.49                                    0.1068627
0.5                                     0.1537715
0.51                                    0.1587206
0.52                                    0.1781164
0.53                                    0.1760284
0.54                                    0.1647812
0.55                                    0.1957871
0.56                                    0.2152389
0.57                                    0.1941932
0.58                                    0.2023614
0.59                                    0.214838
0.6                                     0.1763995
0.61                                    0.235152
0.62                                    0.2455151
0.63                                    0.2420994
0.64                                    0.2724951
0.65                                    0.2263262
0.66                                    0.2489572
0.67                                    0.2786062
0.68                                    0.2829535
0.69                                    0.3004458
0.7                                     0.2875071
0.71                                    0.2990113
0.72                                    0.3110335
0.73                                    0.3340464
0.74                                    0.3324612
0.75                                    0.3650336
0.76                                    0.3975283
0.77                                    0.3838696
0.78                                    0.4088807
0.79                                    0.4359145
0.8                                     0.4078245
0.81                                    0.450428
0.82                                    0.4437902
0.83                                    0.4881692
0.84                                    0.4245101
0.85                                    0.4739233
0.86                                    0.4514163
0.87                                    0.4891415
0.88                                    0.5039115
0.89                                    0.5537471
0.9                                     0.5580466
0.91                                    0.5676165
0.92                                    0.5520687
0.93                                    0.5930834
0.94                                    0.6052555
0.95                                    0.6639516
0.96                                    0.6994685
0.97                                    0.6982729
0.98                                    0.7292145
0.99                                    0.7838311
1.0                                     0.9822031


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.9830237
0.02                                    0.9719719
0.03                                    0.9604056
0.04                                    0.9597757
0.05                                    0.9585475
0.06                                    0.938287
0.07                                    0.941746
0.08                                    0.9147186
0.09                                    0.9155903
0.1                                     0.9085579
0.11                                    0.8906357
0.12                                    0.874115
0.13                                    0.8720884
0.14                                    0.8524289
0.15                                    0.8494323
0.16                                    0.8353766
0.17                                    0.8178844
0.18                                    0.7973562
0.19                                    0.8127082
0.2                                     0.8076035
0.21                                    0.7702863
0.22                                    0.7719427
0.23                                    0.7911692
0.24                                    0.7631772
0.25                                    0.7853917
0.26                                    0.7566397
0.27                                    0.6888014
0.28                                    0.7421185
0.29                                    0.6955109
0.3                                     0.6886562
0.31                                    0.6991433
0.32                                    0.6969407
0.33                                    0.6483188
0.34                                    0.658982
0.35                                    0.6439473
0.36                                    0.6620197
0.37                                    0.6937882
0.38                                    0.6166691
0.39                                    0.6681325
0.4                                     0.6228166
0.41                                    0.6012568
0.42                                    0.6378789
0.43                                    0.6187314
0.44                                    0.6263518
0.45                                    0.5744467
0.46                                    0.5681882
0.47                                    0.5811259
0.48                                    0.5822846
0.49                                    0.5190861
0.5                                     0.5412941
0.51                                    0.5340507
0.52                                    0.5232197
0.53                                    0.4952008
0.54                                    0.5166963
0.55                                    0.4748293
0.56                                    0.4849661
0.57                                    0.4870844
0.58                                    0.4639373
0.59                                    0.4724678
0.6                                     0.454215
0.61                                    0.4311328
0.62                                    0.4801313
0.63                                    0.4595246
0.64                                    0.4157224
0.65                                    0.403972
0.66                                    0.4315647
0.67                                    0.3969266
0.68                                    0.3900459
0.69                                    0.4212664
0.7                                     0.3609319
0.71                                    0.4005587
0.72                                    0.3766771
0.73                                    0.3501696
0.74                                    0.3516926
0.75                                    0.3082098
0.76                                    0.3202593
0.77                                    0.2946945
0.78                                    0.2781307
0.79                                    0.2423744
0.8                                     0.2920765
0.81                                    0.2461548
0.82                                    0.2557226
0.83                                    0.2298404
0.84                                    0.258077
0.85                                    0.2247092
0.86                                    0.225224
0.87                                    0.189359
0.88                                    0.187375
0.89                                    0.1513047
0.9                                     0.15824
0.91                                    0.1534544
0.92                                    0.082299
0.93                                    0.103894
0.94                                    0.0588056
0.95                                    0.0443901
0.96                                    0.0579933
0.97                                    0.0326384
0.98                                    0.0359121
0.99                                    0.0388693
1.0                                     0.039681


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.1705607
1.0                                     0.1630227
1.5                                     0.1503036
2.0                                     0.1636716
2.5                                     0.1662076
3.0                                     0.1674631
3.5                                     0.1441566
4.0                                     0.1640562
4.5                                     0.1541828
5.0                                     0.1436864
5.5                                     0.1437767
6.0                                     0.1304347
6.5                                     0.1269788
7.0                                     0.1186858
7.5                                     0.1219422
8.0                                     0.1133413
8.5                                     0.1131041
9.0                                     0.1198213
9.5                                     0.1093204
10.0                                    0.0988025
10.5                                    0.1028529
11.0                                    0.1050979
11.5                                    0.0988414
12.0                                    0.0944549
12.5                                    0.1017659
13.0                                    0.0952234
13.5                                    0.0812918
14.0                                    0.0898664
14.5                                    0.0878712
15.0                                    0.0887173
15.5                                    0.0839483
16.0                                    0.0884423
16.5                                    0.0847761
17.0                                    0.0705703
17.5                                    0.0824045
18.0                                    0.0788344
18.5                                    0.0749613
19.0                                    0.0774801
19.5                                    0.0786882
20.0                                    0.0706831
20.5                                    0.0744701
21.0                                    0.0698792
21.5                                    0.0726954
22.0                                    0.072774
22.5                                    0.0616994
23.0                                    0.0622729
23.5                                    0.0708929
24.0                                    0.0713923
24.5                                    0.0690555
25.0                                    0.0607738
25.5                                    0.0679762
26.0                                    0.0565398
26.5                                    0.0598589
27.0                                    0.0678645
27.5                                    0.0580019
28.0                                    0.0539771
28.5                                    0.0634027
29.0                                    0.0685719
29.5                                    0.0564362
30.0                                    0.0592473
30.5                                    0.0594815
31.0                                    0.0567922
31.5                                    0.0623969
32.0                                    0.0562941
32.5                                    0.0614393
33.0                                    0.0671345
33.5                                    0.0581648
34.0                                    0.0520067
34.5                                    0.0559206
35.0                                    0.0560483
35.5                                    0.0546592
36.0                                    0.0571644
36.5                                    0.0551337
37.0                                    0.0587373
37.5                                    0.0563415
38.0                                    0.063083
38.5                                    0.0508682
39.0                                    0.0472846
39.5                                    0.0583802
40.0                                    0.0512439
40.5                                    0.0620475
41.0                                    0.0542858
41.5                                    0.0587997
42.0                                    0.0576594
42.5                                    0.0599825
43.0                                    0.054624
43.5                                    0.0500028
44.0                                    0.0492028
44.5                                    0.0589345
45.0                                    0.0580893
45.5                                    0.0509884
46.0                                    0.0508698
46.5                                    0.0525602
47.0                                    0.0513112
47.5                                    0.0494129
48.0                                    0.0527793
48.5                                    0.0504546
49.0                                    0.0508922
49.5                                    0.0449313
50.0                                    0.0587171


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    3.4820464
0.02                                    5.2551517
0.03                                    4.4399595
0.04                                    6.9810592
0.05                                    5.2029467
0.06                                    5.7907158
0.07                                    6.4048702
0.08                                    6.3868866
0.09                                    6.0739785
0.1                                     6.6171264
0.11                                    7.6000456
0.12                                    8.536629
0.13                                    8.7341695
0.14                                    7.7395637
0.15                                    8.2182825
0.16                                    11.0042932
0.17                                    8.4967995
0.18                                    8.1741434
0.19                                    10.9304257
0.2                                     9.2360172
0.21                                    10.5863412
0.22                                    8.9956592
0.23                                    10.3199093
0.24                                    10.3865852
0.25                                    9.7968849
0.26                                    8.9387143
0.27                                    9.4978115
0.28                                    11.6023676
0.29                                    9.4331338
0.3                                     11.1554849
0.31                                    11.8519438
0.32                                    10.5417502
0.33                                    11.9344937
0.34                                    13.0891873
0.35                                    9.9873035
0.36                                    10.953829
0.37                                    10.5962392
0.38                                    11.9107455
0.39                                    10.5982887
0.4                                     10.7371293
0.41                                    12.5657106
0.42                                    11.3693443
0.43                                    11.0294037
0.44                                    12.4068089
0.45                                    12.1350992
0.46                                    11.8809267
0.47                                    11.1783451
0.48                                    11.4203241
0.49                                    13.3059283
0.5                                     12.8258223
0.51                                    11.5714911
0.52                                    12.6937972
0.53                                    12.1448118
0.54                                    13.4354782
0.55                                    13.8641007
0.56                                    14.1257188
0.57                                    12.9584484
0.58                                    12.2456861
0.59                                    13.3880754
0.6                                     13.3360708
0.61                                    15.8561616
0.62                                    14.1657364
0.63                                    16.645693
0.64                                    14.6629586
0.65                                    13.6722583
0.66                                    16.2892408
0.67                                    13.7603888
0.68                                    13.0689353
0.69                                    15.1321867
0.7                                     14.955223
0.71                                    16.503969
0.72                                    16.2608193
0.73                                    15.6682531
0.74                                    15.1489121
0.75                                    15.9251603
0.76                                    14.5407002
0.77                                    15.2779556
0.78                                    15.3695117
0.79                                    15.6918086
0.8                                     16.5578635
0.81                                    15.3773831
0.82                                    16.77041
0.83                                    15.2566312
0.84                                    16.6373134
0.85                                    16.2946169
0.86                                    15.1080119
0.87                                    16.6883106
0.88                                    18.4110847
0.89                                    16.0169669
0.9                                     16.9330034
0.91                                    16.6740485
0.92                                    16.8629698
0.93                                    16.806358
0.94                                    18.8912007
0.95                                    18.6722139
0.96                                    17.1914556
0.97                                    18.2978996
0.98                                    18.0395667
0.99                                    19.0412971
1.0                                     22.346989


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.3988566
0.02                                    3.7863138
0.03                                    3.4410998
0.04                                    3.8894508
0.05                                    4.903794
0.06                                    4.4828378
0.07                                    6.3018796
0.08                                    4.732356
0.09                                    4.5791087
0.1                                     5.3332004
0.11                                    6.9325741
0.12                                    6.0888137
0.13                                    7.5080615
0.14                                    7.6606317
0.15                                    6.7099472
0.16                                    8.4142263
0.17                                    7.6727088
0.18                                    9.0265816
0.19                                    7.9432643
0.2                                     7.7790176
0.21                                    8.86472
0.22                                    7.3957219
0.23                                    7.3698091
0.24                                    6.676361
0.25                                    8.1217482
0.26                                    7.0262966
0.27                                    7.9015233
0.28                                    8.4087869
0.29                                    7.2328421
0.3                                     8.4106072
0.31                                    8.3000023
0.32                                    7.9633213
0.33                                    9.2331094
0.34                                    8.5743041
0.35                                    8.400583
0.36                                    8.0597167
0.37                                    8.8905889
0.38                                    9.699487
0.39                                    8.1980622
0.4                                     8.6438433
0.41                                    10.2013019
0.42                                    8.6522616
0.43                                    8.287161
0.44                                    9.4607395
0.45                                    9.7812844
0.46                                    8.0198563
0.47                                    9.6599214
0.48                                    10.569856
0.49                                    10.6305342
0.5                                     9.5080308
0.51                                    9.9369233
0.52                                    10.0994587
0.53                                    10.6409777
0.54                                    11.3375217
0.55                                    10.7762807
0.56                                    10.9077747
0.57                                    11.0813536
0.58                                    10.9850181
0.59                                    11.0759339
0.6                                     11.0671627
0.61                                    10.5153406
0.62                                    11.3382882
0.63                                    11.0084209
0.64                                    12.1649157
0.65                                    11.3483864
0.66                                    10.8110892
0.67                                    11.6356325
0.68                                    11.3373036
0.69                                    10.2192326
0.7                                     12.8089208
0.71                                    11.381047
0.72                                    11.8124355
0.73                                    11.9750861
0.74                                    13.6835809
0.75                                    12.8406717
0.76                                    10.913405
0.77                                    11.6062765
0.78                                    11.2852908
0.79                                    14.1901361
0.8                                     12.7456118
0.81                                    14.0116138
0.82                                    12.3020989
0.83                                    11.8005217
0.84                                    14.789505
0.85                                    15.1106115
0.86                                    14.2669855
0.87                                    15.044946
0.88                                    14.1946723
0.89                                    14.4936348
0.9                                     15.2265108
0.91                                    13.7647344
0.92                                    13.7278511
0.93                                    16.7887986
0.94                                    16.1775504
0.95                                    15.3009671
0.96                                    14.7197609
0.97                                    15.2053766
0.98                                    15.782128
0.99                                    16.5212941
1.0                                     20.6893459


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    14.8055025
0.02                                    19.0293076
0.03                                    21.1354904
0.04                                    23.1355175
0.05                                    26.4638603
0.06                                    25.1021216
0.07                                    23.7247667
0.08                                    27.2438422
0.09                                    27.8913538
0.1                                     30.0781697
0.11                                    29.9167649
0.12                                    27.2755592
0.13                                    24.4431385
0.14                                    27.4569052
0.15                                    27.9896289
0.16                                    30.9215504
0.17                                    25.4789455
0.18                                    28.7152841
0.19                                    31.1878989
0.2                                     32.4585277
0.21                                    30.2998638
0.22                                    26.9005904
0.23                                    29.1948383
0.24                                    29.4397157
0.25                                    30.8386059
0.26                                    34.8058272
0.27                                    32.8643171
0.28                                    29.6217573
0.29                                    30.1150169
0.3                                     33.6607186
0.31                                    35.9797295
0.32                                    27.9495334
0.33                                    31.5571371
0.34                                    28.2921869
0.35                                    33.2460766
0.36                                    32.9892909
0.37                                    32.5473064
0.38                                    34.4396778
0.39                                    27.7620283
0.4                                     36.2742837
0.41                                    30.0180109
0.42                                    30.5099104
0.43                                    29.395494
0.44                                    33.7598736
0.45                                    32.5118048
0.46                                    34.8361177
0.47                                    33.3332694
0.48                                    36.4363137
0.49                                    33.2248705
0.5                                     33.3156097
0.51                                    34.2212755
0.52                                    36.5807483
0.53                                    35.8262414
0.54                                    32.5632912
0.55                                    40.4001811
0.56                                    39.0000114
0.57                                    33.8237155
0.58                                    35.6852519
0.59                                    31.4208637
0.6                                     37.3602002
0.61                                    34.3259458
0.62                                    39.0564064
0.63                                    38.0181834
0.64                                    36.0064467
0.65                                    34.3453611
0.66                                    35.7029674
0.67                                    38.2113674
0.68                                    34.9409392
0.69                                    37.6229049
0.7                                     42.7343341
0.71                                    37.3653718
0.72                                    39.57599
0.73                                    37.5957301
0.74                                    38.5715501
0.75                                    41.6135889
0.76                                    35.4905669
0.77                                    39.6485168
0.78                                    43.5030495
0.79                                    38.6611983
0.8                                     42.8445984
0.81                                    36.4304506
0.82                                    42.7818268
0.83                                    41.9100892
0.84                                    36.8201745
0.85                                    38.6418203
0.86                                    39.0727494
0.87                                    37.899551
0.88                                    42.7918016
0.89                                    45.354491
0.9                                     46.2783754
0.91                                    39.9498988
0.92                                    40.2308346
0.93                                    43.4754109
0.94                                    47.3980276
0.95                                    41.5697523
0.96                                    41.8825666
0.97                                    46.1113891
0.98                                    46.1833155
0.99                                    48.2256844
1.0                                     54.0469703


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.5418631
0.02                                    2.4779934
0.03                                    3.0309013
0.04                                    3.2153095
0.05                                    3.9800405
0.06                                    3.2691061
0.07                                    3.4791397
0.08                                    3.7100797
0.09                                    4.3416415
0.1                                     4.7163436
0.11                                    4.9275953
0.12                                    5.3248213
0.13                                    5.8336642
0.14                                    5.7455964
0.15                                    5.6475213
0.16                                    5.1639413
0.17                                    5.7141899
0.18                                    6.0265419
0.19                                    6.7997796
0.2                                     5.3698608
0.21                                    7.6914241
0.22                                    6.7063111
0.23                                    6.72416
0.24                                    6.0899422
0.25                                    6.289826
0.26                                    7.2392647
0.27                                    7.9100496
0.28                                    7.5147051
0.29                                    8.1532257
0.3                                     7.9055315
0.31                                    7.8657086
0.32                                    7.7984673
0.33                                    8.2779436
0.34                                    6.8050043
0.35                                    7.5307585
0.36                                    9.1902747
0.37                                    6.7181961
0.38                                    9.2884448
0.39                                    8.9303707
0.4                                     9.0646837
0.41                                    8.2470806
0.42                                    9.2811182
0.43                                    9.4193552
0.44                                    8.0191913
0.45                                    10.044744
0.46                                    8.9978028
0.47                                    8.562424
0.48                                    10.476721
0.49                                    9.6359395
0.5                                     9.8444892
0.51                                    9.6138567
0.52                                    10.4839304
0.53                                    10.7349781
0.54                                    9.3823528
0.55                                    10.3818568
0.56                                    10.5943408
0.57                                    11.446664
0.58                                    10.7100422
0.59                                    11.5537684
0.6                                     10.3090882
0.61                                    10.980079
0.62                                    9.8057174
0.63                                    9.4791893
0.64                                    11.3930771
0.65                                    10.9198228
0.66                                    12.3994515
0.67                                    11.9747541
0.68                                    10.012603
0.69                                    9.3489826
0.7                                     11.7108661
0.71                                    12.1313536
0.72                                    10.1721738
0.73                                    9.9515987
0.74                                    11.7049356
0.75                                    11.2016521
0.76                                    11.0457614
0.77                                    12.4884374
0.78                                    11.6342009
0.79                                    11.4157094
0.8                                     11.699095
0.81                                    13.1516674
0.82                                    11.3465019
0.83                                    11.7418489
0.84                                    11.154387
0.85                                    12.1961578
0.86                                    12.1977183
0.87                                    11.5084815
0.88                                    12.5530772
0.89                                    12.71156
0.9                                     13.4587999
0.91                                    13.723608
0.92                                    13.670147
0.93                                    13.2423637
0.94                                    13.5592624
0.95                                    11.9526482
0.96                                    13.1955119
0.97                                    14.8378812
0.98                                    15.558599
0.99                                    14.8725766
1.0                                     14.8726134


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.589249
0.02                                    1.6790212
0.03                                    2.6281062
0.04                                    2.2832095
0.05                                    2.906873
0.06                                    2.4342303
0.07                                    2.3451109
0.08                                    2.9129831
0.09                                    3.2030302
0.1                                     2.8577859
0.11                                    3.7085434
0.12                                    3.7509171
0.13                                    3.0080865
0.14                                    3.5465364
0.15                                    3.5740471
0.16                                    4.2525201
0.17                                    3.2429311
0.18                                    3.1783726
0.19                                    3.6535623
0.2                                     4.7391359
0.21                                    4.2265715
0.22                                    4.6534627
0.23                                    4.1561905
0.24                                    5.2077957
0.25                                    5.1927518
0.26                                    4.9400003
0.27                                    4.3709942
0.28                                    4.3384848
0.29                                    5.1100413
0.3                                     5.5417751
0.31                                    4.4616706
0.32                                    5.7674372
0.33                                    5.5344951
0.34                                    5.1378478
0.35                                    5.7900894
0.36                                    5.2677087
0.37                                    6.8481723
0.38                                    5.9788726
0.39                                    5.3423788
0.4                                     6.786272
0.41                                    6.3763441
0.42                                    6.1542537
0.43                                    5.8170544
0.44                                    6.1244138
0.45                                    7.0091314
0.46                                    6.4766352
0.47                                    5.8026033
0.48                                    6.3677818
0.49                                    5.9850423
0.5                                     7.7448379
0.51                                    6.7325941
0.52                                    6.3428431
0.53                                    8.0940194
0.54                                    6.3295212
0.55                                    7.0415189
0.56                                    7.9636556
0.57                                    6.4792908
0.58                                    6.2732921
0.59                                    7.1890683
0.6                                     6.4698358
0.61                                    6.8488169
0.62                                    6.4999499
0.63                                    7.7081851
0.64                                    7.3833726
0.65                                    7.565509
0.66                                    7.4720434
0.67                                    7.1105585
0.68                                    7.613124
0.69                                    8.0383007
0.7                                     7.7689467
0.71                                    7.3248464
0.72                                    8.2934174
0.73                                    7.4937955
0.74                                    8.3447203
0.75                                    7.9241682
0.76                                    8.379642
0.77                                    8.7383033
0.78                                    8.4468122
0.79                                    8.9304874
0.8                                     9.4199564
0.81                                    8.6611178
0.82                                    8.3957208
0.83                                    9.5062888
0.84                                    8.7873368
0.85                                    9.6788539
0.86                                    9.2838367
0.87                                    9.3324724
0.88                                    9.7267156
0.89                                    9.3121837
0.9                                     9.6615665
0.91                                    8.9466753
0.92                                    9.6705237
0.93                                    9.6933975
0.94                                    9.8922648
0.95                                    10.7735904
0.96                                    10.8485851
0.97                                    9.8502729
0.98                                    10.5110178
0.99                                    11.6031346
1.0                                     13.0484278


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.6247935
0.02                                    1.4790452
0.03                                    1.4917345
0.04                                    1.8922851
0.05                                    2.2855334
0.06                                    2.1506714
0.07                                    1.8475719
0.08                                    2.3681081
0.09                                    2.3487242
0.1                                     2.3502452
0.11                                    2.2037472
0.12                                    2.3192331
0.13                                    2.8058748
0.14                                    2.0030546
0.15                                    2.5701777
0.16                                    2.2581874
0.17                                    2.6431983
0.18                                    2.2538015
0.19                                    2.1114344
0.2                                     2.5185225
0.21                                    2.4382339
0.22                                    3.1441989
0.23                                    2.5075543
0.24                                    2.8910921
0.25                                    2.5506151
0.26                                    3.4222481
0.27                                    3.0997232
0.28                                    2.9475999
0.29                                    2.7642899
0.3                                     2.81617
0.31                                    2.7814509
0.32                                    2.9005793
0.33                                    3.3668288
0.34                                    3.5642259
0.35                                    3.3216071
0.36                                    3.3391213
0.37                                    3.1625386
0.38                                    3.4192654
0.39                                    3.707815
0.4                                     3.8912165
0.41                                    2.9632249
0.42                                    3.51338
0.43                                    3.2540653
0.44                                    3.9024795
0.45                                    3.7169685
0.46                                    3.7014027
0.47                                    4.0931196
0.48                                    3.4595158
0.49                                    3.1365318
0.5                                     3.5567691
0.51                                    3.33246
0.52                                    3.7556714
0.53                                    4.1415104
0.54                                    3.9286277
0.55                                    3.9219584
0.56                                    3.4422553
0.57                                    4.2046095
0.58                                    3.8634495
0.59                                    4.2643485
0.6                                     4.2019971
0.61                                    4.329871
0.62                                    4.1303034
0.63                                    4.0746659
0.64                                    4.6607522
0.65                                    4.6407848
0.66                                    4.0197599
0.67                                    4.9900318
0.68                                    4.2610663
0.69                                    5.6162184
0.7                                     4.117339
0.71                                    4.4271482
0.72                                    4.5443636
0.73                                    3.9926358
0.74                                    4.6513462
0.75                                    3.9799183
0.76                                    5.2067862
0.77                                    4.7749133
0.78                                    4.4945638
0.79                                    4.6764688
0.8                                     5.0081561
0.81                                    5.3396023
0.82                                    4.8985691
0.83                                    4.6776897
0.84                                    5.8301386
0.85                                    5.2621992
0.86                                    5.8903715
0.87                                    5.1307161
0.88                                    5.7884127
0.89                                    5.294665
0.9                                     5.0354552
0.91                                    5.3074093
0.92                                    5.5337917
0.93                                    5.591466
0.94                                    5.8942298
0.95                                    6.0041161
0.96                                    6.1357067
0.97                                    6.7739784
0.98                                    7.2445032
0.99                                    6.978713
1.0                                     8.7863183


# Throat Permeability Distribution (um2)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    40.6899899
0.02                                    23.6431252
0.03                                    38.8774272
0.04                                    25.9111448
0.05                                    27.1339755
0.06                                    19.3872432
0.07                                    25.7472176
0.08                                    15.3422511
0.09                                    22.6799538
0.1                                     42.0019605
0.11                                    26.5620346
0.12                                    33.6624743
0.13                                    28.0956681
0.14                                    45.1255647
0.15                                    34.0289296
0.16                                    27.8483459
0.17                                    43.0036685
0.18                                    39.1193614
0.19                                    42.2585351
0.2                                     22.1040988
0.21                                    43.7078606
0.22                                    67.6799311
0.23                                    36.9717334
0.24                                    29.2800604
0.25                                    62.4147782
0.26                                    53.8937876
0.27                                    44.0748173
0.28                                    42.639544
0.29                                    72.3974201
0.3                                     39.933193
0.31                                    46.4389853
0.32                                    63.2001616
0.33                                    29.7735764
0.34                                    54.8286008
0.35                                    42.9012495
0.36                                    55.6876044
0.37                                    48.4715825
0.38                                    31.9526296
0.39                                    63.264523
0.4                                     54.4103285
0.41                                    71.8756744
0.42                                    35.5983846
0.43                                    54.2235902
0.44                                    66.5816328
0.45                                    46.4773836
0.46                                    33.8921245
0.47                                    56.1016395
0.48                                    51.0850048
0.49                                    67.9912001
0.5                                     42.9545808
0.51                                    64.5617954
0.52                                    90.5152536
0.53                                    60.0128421
0.54                                    88.0612561
0.55                                    44.9759517
0.56                                    71.1421145
0.57                                    53.1192126
0.58                                    49.84831
0.59                                    59.7765951
0.6                                     49.86215
0.61                                    56.8017648
0.62                                    59.0514131
0.63                                    53.8392154
0.64                                    56.0639357
0.65                                    41.2555702
0.66                                    45.670242
0.67                                    30.5924618
0.68                                    54.7908262
0.69                                    48.2241895
0.7                                     50.8354289
0.71                                    66.8334333
0.72                                    49.4946435
0.73                                    65.5383085
0.74                                    83.0466435
0.75                                    74.7496224
0.76                                    45.3867719
0.77                                    61.8097677
0.78                                    82.2616202
0.79                                    69.9007486
0.8                                     79.9362234
0.81                                    44.686129
0.82                                    69.7244779
0.83                                    66.4184402
0.84                                    47.3874488
0.85                                    69.0581021
0.86                                    102.9598208
0.87                                    79.3564945
0.88                                    52.3267951
0.89                                    77.147077
