DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.2706024
Formation Factor (ratio)                5.0889652
Cementation Factor (ratio)              2.0472767
pore density (1/um3)                    0.0014412
Tortuosity (ratio)                      1.3026519
Average Coordination Number             4.4201654
Average Throat Radius (um)              2.5860171
Average Pore Radius (um)                3.5085451
Average Throat Length (um)              9.333679
Pore to Throat Aspect ratio             8.0609757
Specific Surface (1/um)                 0.0002961
Pore Sphericity (ratio)                 5.6502079
Grain Sphericity (ratio)                0.7903779
Average Grain Radius (um)               3.8441068
Relative Young Module (ratio)           0.1076814

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    2.4813904
0.02                                    2.2408667
0.03                                    1.9691818
0.04                                    2.1571547
0.05                                    1.9732424
0.06                                    1.9198703
0.07                                    1.9048814
0.08                                    1.7304798
0.09                                    1.9927553
0.1                                     1.8373705
0.11                                    2.1434382
0.12                                    1.8352213
0.13                                    1.8253542
0.14                                    1.9079953
0.15                                    1.7404772
0.16                                    1.791274
0.17                                    1.7880069
0.18                                    1.7897897
0.19                                    1.7761533
0.2                                     1.6080987
0.21                                    1.6856569
0.22                                    1.9389956
0.23                                    1.6518802
0.24                                    1.6862145
0.25                                    1.6772826
0.26                                    1.6945834
0.27                                    1.7165235
0.28                                    1.6883645
0.29                                    1.8044672
0.3                                     1.7733899
0.31                                    1.7451779
0.32                                    1.8690041
0.33                                    1.7253443
0.34                                    1.781638
0.35                                    1.6495067
0.36                                    1.6281876
0.37                                    1.4889521
0.38                                    1.7794487
0.39                                    1.4811418
0.4                                     1.7287926
0.41                                    1.5339325
0.42                                    1.8118223
0.43                                    1.6003922
0.44                                    1.7997254
0.45                                    1.8639607
0.46                                    1.6150771
0.47                                    1.6249937
0.48                                    1.7231915
0.49                                    1.6211356
0.5                                     1.8013943
0.51                                    1.7668428
0.52                                    1.6389737
0.53                                    1.8325848
0.54                                    1.7575779
0.55                                    1.4866109
0.56                                    1.6204492
0.57                                    1.8111193
0.58                                    1.693166
0.59                                    1.6682137
0.6                                     1.6555967
0.61                                    1.5186864
0.62                                    1.7659528
0.63                                    1.615232
0.64                                    1.6966696
0.65                                    1.6661481
