DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0006719
Formation Factor (ratio)                111.0844126
Cementation Factor (ratio)              2.5031564
pore density (1/um3)                    0.0022062
Tortuosity (ratio)                      1.7098165
Average Coordination Number             2.3383515
Average Throat Radius (um)              1.1494892
Average Pore Radius (um)                1.744299
Average Throat Length (um)              5.6918376
Pore to Throat Aspect ratio             3.0683685
Specific Surface (1/um)                 0.0001019
Pore Sphericity (ratio)                 2.1817299
Grain Sphericity (ratio)                0.7543002
Average Grain Radius (um)               4.3927504
Relative Young Module (ratio)           0.602318

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.2992385
0.02                                    0.4963486
0.03                                    0.3300564
0.04                                    0.5177399
0.05                                    0.2923842
0.06                                    0.767597
0.07                                    0.4165482
0.08                                    0.3836276
0.09                                    0.449628
0.1                                     0.5283109
0.11                                    0.2869041
0.12                                    0.3799439
0.13                                    0.5008772
0.14                                    0.6552915
0.15                                    0.4851199
0.16                                    0.4513962
0.17                                    0.4730584
0.18                                    0.3209382
0.19                                    0.4324423
0.2                                     0.4875205
0.21                                    0.3796354
0.22                                    0.4991805
0.23                                    0.4175825
0.24                                    0.505924
0.25                                    0.3836757
0.26                                    0.5365525
0.27                                    0.340561
0.28                                    0.4197025
0.29                                    0.2422894
0.3                                     0.4001378
0.31                                    0.3781494
0.32                                    0.5318814
0.33                                    0.453653
0.34                                    0.6098276
0.35                                    0.2359129
0.36                                    0.4430213
0.37                                    0.4895269
0.38                                    0.4548845
0.39                                    0.2490631
0.4                                     0.5410814
0.41                                    0.2705066
0.42                                    0.3713741
0.43                                    0.5061914
0.44                                    0.3004746
0.45                                    0.5656412
0.46                                    0.3273688
0.47                                    0.4436408
0.48                                    0.4474807
0.49                                    0.4653446
0.5                                     0.3893416
0.51                                    0.3142153
0.52                                    0.3915512
0.53                                    0.3527405
0.54                                    0.3176224
0.55                                    0.3047118
0.56                                    0.4878723
0.57                                    0.3109519
0.58                                    0.2504752
0.59                                    0.5741243
0.6                                     0.3624582
0.61                                    0.3802737
0.62                                    0.3981434
0.63                                    0.4706259
0.64                                    0.3555329
0.65                                    0.4245328
0.66                                    0.3387951
0.67                                    0.4115843
0.68                                    0.3277109
0.69                                    0.3401945
0.7                                     0.4226448
0.71                                    0.3042221
0.72                                    0.5807959
0.73                                    0.4313015
0.74                                    0.2732121
0.75                                    0.2732558
0.76                                    0.3824141
0.77                                    0.3678381
0.78                                    0.2359753
0.79                                    0.3476742
0.8                                     0.2196409
0.81                                    0.2466133
0.82                                    0.3367683
0.83                                    0.2497067
0.84                                    0.1614703
0.85                                    0.3311356
0.86                                    0.3590655
0.87                                    0.2139099
0.88                                    0.2597963
0.89                                    0.2672474
0.9                                     0.3239044
0.91                                    0.334397
0.92                                    0.3689731
0.93                                    0.2169295
0.94                                    0.2358112
0.95                                    0.1929734
0.96                                    0.1541936
0.97                                    0.2515616
0.98                                    0.1793958
0.99                                    0.27924
1.0                                     0.0744733


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0209648
0.02                                    0.0217435
0.03                                    0.0059558
0.04                                    0.0050461
0.05                                    0.0082494
0.06                                    0.0215718
0.07                                    0.0051705
0.08                                    0.0296937
0.09                                    0.0124026
0.1                                     0.00585
0.11                                    0.0028973
0.12                                    0.0118622
0.13                                    0.0164526
0.14                                    0.0324779
0.15                                    0.004659
0.16                                    0.0111601
0.17                                    0.0088443
0.18                                    0.0261544
0.19                                    0.0042644
0.2                                     0.0205841
0.21                                    0.0118863
0.22                                    0.0042347
0.23                                    0.0072702
0.24                                    0.0219661
0.25                                    0.0255625
0.26                                    0.0617205
0.27                                    0.0282814
0.28                                    0.0110621
0.29                                    0.034231
0.3                                     0.0363623
0.31                                    0.0376824
0.32                                    0.096109
0.33                                    0.048694
0.34                                    0.0440126
0.35                                    0.0226291
0.36                                    0.0415156
0.37                                    0.0367892
0.38                                    0.0294587
0.39                                    0.0638875
0.4                                     0.0571
0.41                                    0.0570507
0.42                                    0.0327878
0.43                                    0.0754284
0.44                                    0.0271746
0.45                                    0.1234593
0.46                                    0.0455256
0.47                                    0.0588574
0.48                                    0.0692623
0.49                                    0.0380004
0.5                                     0.0636169
0.51                                    0.0992739
0.52                                    0.088388
0.53                                    0.1207739
0.54                                    0.1000182
0.55                                    0.098244
0.56                                    0.1100098
0.57                                    0.1285277
0.58                                    0.1179956
0.59                                    0.1414196
0.6                                     0.084738
0.61                                    0.1477149
0.62                                    0.1761252
0.63                                    0.1062463
0.64                                    0.14983
0.65                                    0.1414366
0.66                                    0.1927003
0.67                                    0.1331547
0.68                                    0.1734739
0.69                                    0.1406411
0.7                                     0.1863845
0.71                                    0.2033066
0.72                                    0.1974325
0.73                                    0.227853
0.74                                    0.2090397
0.75                                    0.3398225
0.76                                    0.3430502
0.77                                    0.2432226
0.78                                    0.2483747
0.79                                    0.3084232
0.8                                     0.2743933
0.81                                    0.312703
0.82                                    0.2484753
0.83                                    0.470005
0.84                                    0.3559519
0.85                                    0.3954955
0.86                                    0.3094908
0.87                                    0.3629399
0.88                                    0.4681989
0.89                                    0.3903794
0.9                                     0.4097238
0.91                                    0.4523858
0.92                                    0.5377029
0.93                                    0.5169996
0.94                                    0.5487748
0.95                                    0.5834955
0.96                                    0.5920768
