DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0192609
Formation Factor (ratio)                24.8897327
Cementation Factor (ratio)              2.2746065
pore density (1/um3)                    0.0015224
Tortuosity (ratio)                      1.469061
Average Coordination Number             3.0850943
Average Throat Radius (um)              1.9227045
Average Pore Radius (um)                2.7557024
Average Throat Length (um)              8.0540312
Pore to Throat Aspect ratio             5.3149077
Specific Surface (1/um)                 0.0001888
Pore Sphericity (ratio)                 3.8975878
Grain Sphericity (ratio)                0.7730068
Average Grain Radius (um)               4.1140508
Relative Young Module (ratio)           0.2182036

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    1.7803458
0.02                                    1.8672515
0.03                                    1.7191925
0.04                                    1.4607232
0.05                                    1.5459621
0.06                                    1.491236
0.07                                    1.5145353
0.08                                    1.3985434
0.09                                    1.4261713
0.1                                     1.4116022
0.11                                    1.3098628
0.12                                    1.3137255
0.13                                    1.5226255
0.14                                    1.4300158
0.15                                    1.4036736
0.16                                    1.3209655
0.17                                    1.4794523
0.18                                    1.2696891
0.19                                    1.489657
0.2                                     1.3130311
0.21                                    1.1425222
0.22                                    1.3282054
0.23                                    1.2391925
0.24                                    1.1905545
0.25                                    1.4586833
0.26                                    1.2644536
0.27                                    1.302339
0.28                                    1.5059738
0.29                                    1.3158042
0.3                                     1.3996037
0.31                                    1.1558495
0.32                                    1.470227
0.33                                    1.2851012
0.34                                    1.4315776
0.35                                    1.2614346
0.36                                    1.279098
0.37                                    1.2924243
0.38                                    1.3507318
0.39                                    1.2091121
0.4                                     1.2555828
0.41                                    1.1919493
0.42                                    1.2190403
0.43                                    1.1899737
0.44                                    1.2565134
0.45                                    1.2870644
0.46                                    1.302919
0.47                                    1.1894269
0.48                                    1.3965815
0.49                                    1.2296239
0.5                                     1.3266366
0.51                                    1.1146468
0.52                                    1.2173897
0.53                                    1.220619
0.54                                    1.1848127
0.55                                    1.2557677
0.56                                    1.193685
0.57                                    1.4086177
0.58                                    1.1521139
0.59                                    1.3673399
0.6                                     1.1338709
0.61                                    1.0809308
0.62                                    1.307501
0.63                                    1.1685146
0.64                                    1.1392411
0.65                                    1.2175264
0.66                                    1.1736706
0.67                                    1.1514041
0.68                                    1.1168097
0.69                                    0.9773338
0.7                                     1.1695055
0.71                                    1.1153278
0.72                                    1.2930381
0.73                                    1.2740176
0.74                                    1.2850739
0.75                                    1.0579307
0.76                                    1.1677615
0.77                                    1.1103376
0.78                                    1.1113025
0.79                                    1.2558933
0.8                                     1.1575417
0.81                                    1.1207993
0.82                                    1.0326088
0.83                                    1.1359908
0.84                                    1.1246202
0.85                                    1.1542922
0.86                                    1.1229173
0.87                                    1.0752891
0.88                                    1.2829037
0.89                                    1.0917577
0.9                                     1.0880218
0.91                                    0.9700463
0.92                                    1.103136
0.93                                    1.0481117
0.94                                    0.9050776
0.95                                    1.1273292
0.96                                    0.9510339
0.97                                    0.9973592
0.98                                    0.8907537
0.99                                    0.7530328
1.0                                     0.6258612


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0297907
0.02                                    0.0274767
0.03                                    0.0224523
0.04                                    0.0207948
0.05                                    0.0228428
0.06                                    0.0319991
0.07                                    0.0226617
0.08                                    0.0284311
0.09                                    0.0299571
0.1                                     0.019541
0.11                                    0.020691
0.12                                    0.0328394
0.13                                    0.0263228
0.14                                    0.0266796
0.15                                    0.0185588
0.16                                    0.0294759
0.17                                    0.0301689
0.18                                    0.0383012
0.19                                    0.0209543
