DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0019953
Formation Factor (ratio)                77.647693
Cementation Factor (ratio)              2.4255554
pore density (1/um3)                    0.001543
Tortuosity (ratio)                      1.6234919
Average Coordination Number             2.5225209
Average Throat Radius (um)              1.5041958
Average Pore Radius (um)                2.1007758
Average Throat Length (um)              6.7740153
Pore to Throat Aspect ratio             4.004735
Specific Surface (1/um)                 0.0001159
Pore Sphericity (ratio)                 2.6545729
Grain Sphericity (ratio)                0.752279
Average Grain Radius (um)               4.6555072
Relative Young Module (ratio)           0.3973546

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.7071161
0.02                                    0.7358389
0.03                                    0.6951004
0.04                                    0.688303
0.05                                    0.7231771
0.06                                    0.7755985
0.07                                    0.8733949
0.08                                    0.8215321
0.09                                    0.8197364
0.1                                     0.805857
0.11                                    0.6804928
0.12                                    0.8255153
0.13                                    0.8800396
0.14                                    0.8444526
0.15                                    0.8835713
0.16                                    0.6361672
0.17                                    0.8616633
0.18                                    0.7137715
0.19                                    0.8693106
0.2                                     0.7457763
0.21                                    0.7442714
0.22                                    0.8591095
0.23                                    0.7256392
0.24                                    0.9644188
0.25                                    0.8208397
0.26                                    0.6360404
0.27                                    0.6093998
0.28                                    0.9263211
0.29                                    0.588768
0.3                                     0.6361997
0.31                                    0.686154
0.32                                    0.8283782
0.33                                    0.834179
0.34                                    0.7910933
0.35                                    0.5358551
0.36                                    0.7828952
0.37                                    0.7401586
0.38                                    0.8258335
0.39                                    0.7728734
0.4                                     0.8736309
0.41                                    0.7664787
0.42                                    0.6004948
0.43                                    0.7381835
0.44                                    0.8171322
0.45                                    0.726814
0.46                                    0.7262148
0.47                                    0.8835798
0.48                                    0.7213649
0.49                                    0.7634121
0.5                                     0.6022095
0.51                                    0.5962164
0.52                                    0.7929656
0.53                                    0.7403798
0.54                                    0.673911
0.55                                    0.6311508
0.56                                    0.8875805
0.57                                    0.6384413
0.58                                    0.6265687
0.59                                    0.9735597
0.6                                     0.6770711
0.61                                    0.7710568
0.62                                    0.7508566
0.63                                    0.737258
0.64                                    0.7796115
0.65                                    0.816385
0.66                                    0.6313514
0.67                                    0.7183252
0.68                                    0.7594083
0.69                                    0.7307725
0.7                                     0.7586442
0.71                                    0.679367
0.72                                    0.774687
0.73                                    0.6154162
0.74                                    0.6642981
0.75                                    0.543168
0.76                                    0.655099
0.77                                    0.7430471
0.78                                    0.5854317
0.79                                    0.6655365
0.8                                     0.6092825
0.81                                    0.6387019
0.82                                    0.5367818
0.83                                    0.5953658
0.84                                    0.6385892
0.85                                    0.7623
0.86                                    0.6732098
0.87                                    0.6589208
0.88                                    0.6139954
0.89                                    0.4685777
0.9                                     0.5617212
0.91                                    0.750353
0.92                                    0.687882
0.93                                    0.573971
0.94                                    0.5053962
0.95                                    0.5571395
0.96                                    0.508792
0.97                                    0.5408211
0.98                                    0.4025386
0.99                                    0.4305239
1.0                                     0.1865704


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0273507
0.02                                    0.0291098
0.03                                    0.0146964
0.04                                    0.0171025
0.05                                    0.019258
0.06                                    0.0268888
0.07                                    0.0111976
0.08                                    0.0276313
0.09                                    0.0215121
0.1                                     0.0130626
0.11                                    0.0109259
0.12                                    0.0176
0.13                                    0.0237067
0.14                                    0.02408
0.15                                    0.0159729
0.16                                    0.0218101
0.17                                    0.0212617
0.18                                    0.0290167
0.19                                    0.0120001
0.2                                     0.0252034
0.21                                    0.0282016
0.22                                    0.0128062
0.23                                    0.0163901
0.24                                    0.0331982
0.25                                    0.0421758
0.26                                    0.0607421
0.27                                    0.0390453
0.28                                    0.0271702
0.29                                    0.0707353
0.3                                     0.0675647
0.31                                    0.0634151
0.32                                    0.0716725
0.33                                    0.0595091
0.34                                    0.0572759
0.35                                    0.0623534
0.36                                    0.0582392
0.37                                    0.0686074
0.38                                    0.0626562
0.39                                    0.0888334
0.4                                     0.0899245
0.41                                    0.091295
0.42                                    0.0855216
0.43                                    0.0992738
0.44                                    0.0902674
0.45                                    0.1379482
0.46                                    0.1152717
0.47                                    0.1091455
0.48                                    0.1149727
0.49                                    0.1041883
0.5                                     0.1249157
0.51                                    0.1276081
0.52                                    0.1258976
0.53                                    0.1511983
0.54                                    0.1593391
0.55                                    0.1872269
0.56                                    0.1828132
0.57                                    0.1833141
0.58                                    0.1878828
0.59                                    0.1491104
0.6                                     0.1898724
0.61                                    0.1781564
0.62                                    0.1876511
0.63                                    0.2221409
0.64                                    0.1912586
0.65                                    0.2158875
0.66                                    0.2408595
0.67                                    0.223239
0.68                                    0.2575473
0.69                                    0.2456474
0.7                                     0.2576449
0.71                                    0.3109821
0.72                                    0.2796909
0.73                                    0.307752
0.74                                    0.3293666
0.75                                    0.3330303
0.76                                    0.356112
0.77                                    0.3117585
0.78                                    0.3388888
0.79                                    0.3932107
0.8                                     0.4142512
0.81                                    0.3942102
0.82                                    0.3823414
0.83                                    0.4108671
0.84                                    0.4219996
0.85                                    0.4564382
0.86                                    0.3953696
0.87                                    0.4593976
0.88                                    0.4519306
