DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             1.3066387
Formation Factor (ratio)                2.5891431
Cementation Factor (ratio)              1.9899977
pore density (1/um3)                    0.0007893
Tortuosity (ratio)                      1.2218367
Average Coordination Number             5.7574303
Average Throat Radius (um)              3.5728546
Average Pore Radius (um)                4.6289971
Average Throat Length (um)              11.8431763
Pore to Throat Aspect ratio             12.5165578
Specific Surface (1/um)                 0.0004282
Pore Sphericity (ratio)                 8.3572196
Grain Sphericity (ratio)                0.7659956
Average Grain Radius (um)               2.8982074
Relative Young Module (ratio)           0.0959228

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    3.6119714
0.02                                    3.3145274
0.03                                    3.1977051
0.04                                    2.8756524
0.05                                    3.1650898
0.06                                    3.1985785
0.07                                    2.9511263
0.08                                    2.2944451
0.09                                    3.1536377
0.1                                     2.6417877
0.11                                    2.9797262
0.12                                    2.8416719
0.13                                    3.2637985
0.14                                    2.6419131
0.15                                    2.4926036
0.16                                    2.4297337
0.17                                    2.7348317
0.18                                    2.576151
0.19                                    2.3599395
0.2                                     2.5637231
0.21                                    2.7559159
0.22                                    2.5967745
0.23                                    2.7414666
0.24                                    2.7905476
0.25                                    2.1281797
0.26                                    2.1200061
0.27                                    2.1503383
0.28                                    2.4781238
0.29                                    2.6597593
0.3                                     2.366781
0.31                                    2.1886676
0.32                                    1.86504
0.33                                    2.2127428
0.34                                    2.2882643
0.35                                    2.3873743
0.36                                    1.8594685
0.37                                    2.0605283
0.38                                    2.2960457
0.39                                    2.3007437
0.4                                     1.9944315
0.41                                    2.1705354
0.42                                    2.2925337
0.43                                    2.5876209
0.44                                    2.1875565
0.45                                    2.2899426
0.46                                    2.3418753
0.47                                    2.1218925
0.48                                    2.3340625
0.49                                    1.9707418
0.5                                     2.4614854
0.51                                    2.4016485
0.52                                    2.6495211
0.53                                    1.8249373
0.54                                    2.2062722
0.55                                    2.0222485
0.56                                    2.3024611
0.57                                    2.0875063
0.58                                    2.5737742
0.59                                    2.3165736
