DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.88                                    0.3042576
0.89                                    0.3662858
0.9                                     0.2976116
0.91                                    0.363203
0.92                                    0.3018655
0.93                                    0.2960014
0.94                                    0.2674118
0.95                                    0.2638166
0.96                                    0.28115
0.97                                    0.2796749
0.98                                    0.1932374
0.99                                    0.100482
1.0                                     0.0126958


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.510621
1.0                                     0.5106306
1.5                                     0.5079651
2.0                                     0.5028154
2.5                                     0.4959995
3.0                                     0.5002506
3.5                                     0.4958732
4.0                                     0.4932769
4.5                                     0.4839816
5.0                                     0.4797924
5.5                                     0.4808528
6.0                                     0.4791976
6.5                                     0.4717939
7.0                                     0.4866831
7.5                                     0.4711113
8.0                                     0.4729445
8.5                                     0.4591838
9.0                                     0.4657961
9.5                                     0.4518581
10.0                                    0.4657098
10.5                                    0.4591718
11.0                                    0.462034
11.5                                    0.453824
12.0                                    0.4701054
12.5                                    0.4614505
13.0                                    0.4557029
13.5                                    0.4417467
14.0                                    0.4429049
14.5                                    0.4575685
15.0                                    0.4483686
15.5                                    0.4436534
16.0                                    0.4467452
16.5                                    0.4583221
17.0                                    0.4489213
17.5                                    0.4310935
18.0                                    0.4281366
18.5                                    0.4438364
19.0                                    0.4418088
19.5                                    0.4447939
20.0                                    0.4408834
20.5                                    0.4365622
21.0                                    0.4388583
21.5                                    0.4373402
22.0                                    0.4281382
22.5                                    0.4271959
23.0                                    0.4350253
23.5                                    0.4449437
24.0                                    0.4427734
24.5                                    0.4390379
25.0                                    0.4270322
25.5                                    0.4274036
26.0                                    0.4313418
26.5                                    0.4367559
27.0                                    0.437831
27.5                                    0.4280521
28.0                                    0.4116268
28.5                                    0.4093373
29.0                                    0.4121901
29.5                                    0.4293977
30.0                                    0.4271243
30.5                                    0.4117027
31.0                                    0.4136609
31.5                                    0.4186086
32.0                                    0.4113111
32.5                                    0.428774
33.0                                    0.4108111
33.5                                    0.4174729
34.0                                    0.4066581
34.5                                    0.4096577
35.0                                    0.413563
35.5                                    0.4164222
36.0                                    0.4117569
36.5                                    0.4054841
37.0                                    0.4115796
37.5                                    0.3928561
38.0                                    0.3981521
38.5                                    0.4142929
39.0                                    0.4050122
39.5                                    0.3897438
40.0                                    0.4136452
40.5                                    0.410156
41.0                                    0.3962742
41.5                                    0.4153644
42.0                                    0.4042347
42.5                                    0.3769407
43.0                                    0.4129669
43.5                                    0.3960264
44.0                                    0.3929614
44.5                                    0.3982906
45.0                                    0.3939087
45.5                                    0.4168604
46.0                                    0.4089203
46.5                                    0.4046369
47.0                                    0.4034632
47.5                                    0.3951716
48.0                                    0.3935036
48.5                                    0.4086754
49.0                                    0.3936287
49.5                                    0.3946359
50.0                                    0.4042287


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    6.2297619
0.02                                    5.1014587
0.03                                    8.6605525
0.04                                    6.9827404
0.05                                    10.7280046
0.06                                    10.7123159
0.07                                    13.0081291
0.08                                    11.3302166
0.09                                    9.68101
0.1                                     12.9236132
0.11                                    13.7934414
0.12                                    13.1278288
0.13                                    12.0755204
0.14                                    15.9280942
0.15                                    11.8950329
0.16                                    13.1332956
0.17                                    14.629695
0.18                                    16.6050553
0.19                                    14.3587715
0.2                                     15.4291125
0.21                                    15.0688402
0.22                                    14.464075
0.23                                    14.6530707
0.24                                    13.8392617
0.25                                    13.6887745
0.26                                    14.844858
0.27                                    15.1844738
0.28                                    16.5713329
0.29                                    14.1905809
0.3                                     14.3627237
0.31                                    17.2059929
0.32                                    16.1222971
0.33                                    16.1959545
0.34                                    17.735009
0.35                                    15.9286025
0.36                                    15.6676357
0.37                                    16.9162477
0.38                                    14.6883627
0.39                                    15.4890031
0.4                                     18.6190589
0.41                                    16.6870519
0.42                                    16.5717384
0.43                                    16.2422692
0.44                                    17.281509
0.45                                    18.8472657
0.46                                    17.4594874
0.47                                    17.6017747
0.48                                    18.2936263
0.49                                    17.1128625
0.5                                     17.9328861
0.51                                    17.8165487
0.52                                    19.075135
0.53                                    20.1917733
0.54                                    16.984674
0.55                                    18.077388
0.56                                    20.294865
0.57                                    20.3165197
0.58                                    21.5260389
0.59                                    18.8081692
0.6                                     19.5294533
0.61                                    18.8872962
0.62                                    18.539409
0.63                                    19.5239415
0.64                                    21.5964449
0.65                                    19.9000025
0.66                                    22.0029806
0.67                                    21.3429101
0.68                                    19.1404879
0.69                                    23.3719869
0.7                                     23.5142081
0.71                                    22.9834802
0.72                                    18.6990226
0.73                                    21.6596603
0.74                                    20.7311231
0.75                                    21.6140721
0.76                                    19.9258919
0.77                                    21.7813021
0.78                                    22.3646658
0.79                                    21.7758729
0.8                                     21.7181345
0.81                                    25.0911518
0.82                                    23.8091495
0.83                                    25.139184
0.84                                    24.3267254
0.85                                    22.9294573
0.86                                    24.3608129
0.87                                    28.9901816
0.88                                    24.5565377
0.89                                    24.9384739
0.9                                     25.0232522
0.91                                    26.6117498
0.92                                    27.5982419
0.93                                    24.5803685
0.94                                    24.6530681
0.95                                    27.5846807
0.96                                    29.0641583
0.97                                    28.8702242
0.98                                    34.2069636
0.99                                    33.085329
1.0                                     41.4730292


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    3.7569842
0.02                                    4.399053
0.03                                    4.9508111
0.04                                    5.9591172
0.05                                    5.4192514
0.06                                    6.20399
0.07                                    8.8927667
0.08                                    5.8499764
0.09                                    6.0478729
0.1                                     10.1596624
0.11                                    7.9652431
0.12                                    7.2603356
0.13                                    10.0341657
0.14                                    10.4251969
0.15                                    9.8381947
0.16                                    10.8434886
0.17                                    12.8114047
0.18                                    10.6068609
0.19                                    10.3836201
0.2                                     11.6991333
0.21                                    12.3325162
0.22                                    10.9522097
0.23                                    12.6229957
0.24                                    13.517695
0.25                                    9.151092
0.26                                    12.7932073
0.27                                    11.7575317
0.28                                    12.3308316
0.29                                    13.4114821
0.3                                     14.9108615
0.31                                    11.3401702
0.32                                    14.889717
0.33                                    15.4360474
0.34                                    14.1618358
0.35                                    14.2337802
0.36                                    14.9888349
0.37                                    14.6156229
0.38                                    14.0279572
0.39                                    12.2348423
0.4                                     15.2897187
0.41                                    13.6841461
0.42                                    16.7549288
0.43                                    15.6125462
0.44                                    14.8224127
0.45                                    18.2710203
0.46                                    17.7467534
0.47                                    16.3206681
0.48                                    16.9509877
0.49                                    18.243406
0.5                                     16.8487964
0.51                                    17.9924368
0.52                                    20.0063301
0.53                                    19.0018636
0.54                                    17.3043841
0.55                                    17.0619914
0.56                                    17.6413239
0.57                                    18.7732695
0.58                                    18.3368918
0.59                                    18.2213266
0.6                                     16.169206
0.61                                    18.732332
0.62                                    19.483731
0.63                                    19.6512136
0.64                                    20.2694659
0.65                                    19.8375523
0.66                                    19.9703303
0.67                                    20.4234661
0.68                                    23.4782526
0.69                                    21.2463762
0.7                                     21.8859032
0.71                                    20.6024413
0.72                                    24.547067
0.73                                    22.7650564
0.74                                    22.6368156
0.75                                    21.5453228
0.76                                    20.9669074
0.77                                    26.9225008
0.78                                    23.713411
0.79                                    24.1105638
0.8                                     21.2408452
0.81                                    23.7763531
0.82                                    22.1428509
0.83                                    25.1105831
0.84                                    23.3963868
0.85                                    26.465309
0.86                                    25.7048786
0.87                                    22.7585576
0.88                                    28.3269504
0.89                                    25.0238151
0.9                                     27.4209653
0.91                                    26.6909587
0.92                                    27.4573189
0.93                                    28.2980409
0.94                                    29.483405
0.95                                    28.482564
0.96                                    29.1414301
0.97                                    29.3560233
0.98                                    32.4361256
0.99                                    31.895228
1.0                                     44.1574922


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    17.2479126
0.02                                    20.9489128
0.03                                    23.6172166
0.04                                    24.5771367
0.05                                    28.3598982
0.06                                    32.4789989
0.07                                    27.4798317
0.08                                    29.9715202
0.09                                    31.132746
0.1                                     29.549218
0.11                                    31.4131559
0.12                                    30.9719747
0.13                                    30.9510957
0.14                                    34.4888826
0.15                                    32.6515357
0.16                                    31.4240209
0.17                                    36.5033729
0.18                                    34.1570982
0.19                                    37.7893944
0.2                                     35.7949426
0.21                                    43.8098971
0.22                                    35.4204127
0.23                                    41.6204457
0.24                                    33.1872262
0.25                                    38.8701621
0.26                                    38.402539
0.27                                    36.638547
0.28                                    40.0557823
0.29                                    36.2911007
0.3                                     39.4919647
0.31                                    43.9829163
0.32                                    42.8340233
0.33                                    42.3463555
0.34                                    40.9179842
0.35                                    41.5821534
0.36                                    43.8955745
0.37                                    44.1649455
0.38                                    37.6188347
0.39                                    38.3125596
0.4                                     47.7294248
0.41                                    43.5912609
0.42                                    45.7839129
0.43                                    42.8946707
0.44                                    39.2220016
0.45                                    40.5747613
0.46                                    43.2006157
0.47                                    45.4279867
0.48                                    46.6724076
0.49                                    42.4747763
0.5                                     46.5633193
0.51                                    43.2214305
0.52                                    47.9884485
0.53                                    48.6335379
0.54                                    49.7900248
0.55                                    48.1282601
0.56                                    49.248405
0.57                                    41.1813224
0.58                                    40.5518969
0.59                                    47.6557221
0.6                                     45.0720564
0.61                                    47.8503718
0.62                                    45.6257502
0.63                                    52.8833656
0.64                                    52.644987
0.65                                    49.214245
0.66                                    53.8838802
0.67                                    53.3296729
0.68                                    56.2430342
0.69                                    50.559295
0.7                                     51.2936267
0.71                                    55.979431
0.72                                    55.0134077
0.73                                    46.8056274
0.74                                    52.995696
0.75                                    55.1755619
0.76                                    60.3021913
0.77                                    51.2232696
0.78                                    60.0178147
0.79                                    57.6581307
0.8                                     52.4268186
0.81                                    51.2016391
0.82                                    57.8758975
0.83                                    58.7353665
0.84                                    58.8765859
0.85                                    58.6570636
0.86                                    64.0166184
0.87                                    60.492924
0.88                                    63.6315465
0.89                                    55.8445053
0.9                                     61.7119216
0.91                                    60.9442994
0.92                                    58.0666964
0.93                                    65.4422859
0.94                                    70.5634207
0.95                                    70.0831108
0.96                                    69.0536493
0.97                                    67.5517657
0.98                                    76.2812371
0.99                                    74.6244494
1.0                                     89.6063263


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    6.6132014
0.02                                    9.7198646
0.03                                    12.7339149
0.04                                    17.078744
0.05                                    18.9430452
0.06                                    16.1198882
0.07                                    18.8562978
0.08                                    15.0234125
0.09                                    17.3677434
0.1                                     17.3797037
0.11                                    18.4916793
0.12                                    15.9266656
0.13                                    16.4268383
0.14                                    16.7892328
0.15                                    17.805959
0.16                                    16.6511892
0.17                                    17.120511
0.18                                    15.7009296
0.19                                    17.1642844
0.2                                     17.4800104
0.21                                    17.6380438
0.22                                    17.1736852
0.23                                    16.0094342
0.24                                    19.516875
0.25                                    16.6155428
0.26                                    16.5085677
0.27                                    20.173042
0.28                                    16.4094456
0.29                                    18.2142088
0.3                                     17.5761107
0.31                                    17.9192431
0.32                                    15.459953
0.33                                    18.0957151
0.34                                    17.4020081
0.35                                    19.3617983
0.36                                    18.0558297
0.37                                    17.4172624
0.38                                    20.8636776
0.39                                    19.7458827
0.4                                     18.4801264
0.41                                    18.331321
0.42                                    18.194618
0.43                                    19.4487769
0.44                                    21.0946764
0.45                                    20.0500884
0.46                                    18.6674545
0.47                                    20.9188772
0.48                                    22.1328613
0.49                                    19.9712438
0.5                                     17.8655038
0.51                                    21.3450658
0.52                                    18.9382395
0.53                                    21.1504119
0.54                                    18.8894908
0.55                                    20.1423674
0.56                                    19.2960919
0.57                                    19.4924613
0.58                                    18.8384001
0.59                                    21.8553635
0.6                                     21.3711812
0.61                                    19.6308986
0.62                                    20.8266958
0.63                                    22.4777674
0.64                                    20.5776452
0.65                                    19.6650761
0.66                                    22.7894649
0.67                                    21.4734979
0.68                                    19.7518269
0.69                                    21.2835248
0.7                                     20.7643347
0.71                                    23.7320718
0.72                                    26.6518991
0.73                                    23.2932278
0.74                                    23.5049798
0.75                                    23.7266549
0.76                                    23.1438129
0.77                                    21.6971589
0.78                                    22.6097349
0.79                                    23.0371647
0.8                                     25.8121894
0.81                                    24.3710773
0.82                                    23.4822696
0.83                                    24.781587
0.84                                    23.6038964
0.85                                    21.7472721
0.86                                    26.1225995
0.87                                    24.1560604
0.88                                    27.5126157
0.89                                    23.2143678
0.9                                     27.1552717
0.91                                    26.4847954
0.92                                    26.9418915
0.93                                    26.9807839
0.94                                    26.6001356
0.95                                    29.8857233
0.96                                    27.7126488
0.97                                    30.3536275
0.98                                    27.0988668
0.99                                    34.6969551
1.0                                     37.686127


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.7343312
0.02                                    2.6172997
0.03                                    3.7801912
0.04                                    5.705972
0.05                                    6.2836048
0.06                                    7.16957
0.07                                    6.7435094
0.08                                    11.8733202
0.09                                    11.5450584
0.1                                     9.8767519
0.11                                    12.4541848
0.12                                    10.648405
0.13                                    11.5343918
0.14                                    11.3844816
0.15                                    11.8049536
0.16                                    12.177377
0.17                                    10.2632159
0.18                                    9.4825501
0.19                                    11.5739152
0.2                                     13.0486623
0.21                                    12.1262314
0.22                                    12.2199104
0.23                                    10.8546555
0.24                                    14.5997076
0.25                                    14.2957389
0.26                                    11.9082311
0.27                                    12.8511859
0.28                                    13.8371527
0.29                                    11.9499498
0.3                                     13.2865371
0.31                                    13.0285085
0.32                                    13.9123061
0.33                                    14.7517428
0.34                                    16.6117075
0.35                                    14.3559902
0.36                                    18.0787093
0.37                                    15.1662963
0.38                                    12.9584983
0.39                                    14.6210028
0.4                                     15.2638375
0.41                                    14.8254443
0.42                                    15.1459622
0.43                                    13.2011801
0.44                                    15.1825758
0.45                                    15.8966434
0.46                                    16.4324978
0.47                                    15.3822239
0.48                                    14.6293357
0.49                                    14.9900988
0.5                                     14.717835
0.51                                    17.4894766
0.52                                    16.4632308
0.53                                    15.885663
0.54                                    17.550525
0.55                                    16.8738218
0.56                                    15.2057756
0.57                                    17.4476725
0.58                                    16.4417132
0.59                                    16.6384495
0.6                                     16.9232363
0.61                                    15.6522699
0.62                                    18.5130466
0.63                                    16.627747
0.64                                    16.3012197
0.65                                    16.3632901
0.66                                    16.8856224
0.67                                    20.0770352
0.68                                    16.5250762
0.69                                    18.2553786
0.7                                     16.6962538
0.71                                    17.6465045
0.72                                    18.8369914
0.73                                    16.72982
0.74                                    17.7244626
0.75                                    18.3481792
0.76                                    17.7999468
0.77                                    18.9836679
0.78                                    18.2754103
0.79                                    17.4797502
0.8                                     18.7078321
0.81                                    18.8402652
0.82                                    17.8549437
0.83                                    19.4957124
0.84                                    16.9563362
0.85                                    19.8143908
0.86                                    20.1429718
0.87                                    20.5244187
0.88                                    21.8829912
0.89                                    20.5320969
0.9                                     22.2795179
0.91                                    22.0938515
0.92                                    22.3037303
0.93                                    23.2040785
0.94                                    20.6351554
0.95                                    23.0968813
0.96                                    23.1623814
0.97                                    27.2090563
0.98                                    21.9751466
0.99                                    26.9820033
1.0                                     33.9390605


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.8693083
0.02                                    1.9744675
0.03                                    2.5098932
0.04                                    3.6315708
0.05                                    2.898063
0.06                                    4.093777
0.07                                    3.758179
0.08                                    4.2272655
0.09                                    5.3834562
0.1                                     4.6118257
0.11                                    5.259536
0.12                                    5.9860283
0.13                                    4.901196
0.14                                    5.9066
0.15                                    6.0849337
0.16                                    5.897522
0.17                                    5.486388
0.18                                    8.9094447
0.19                                    6.6087724
0.2                                     6.3350301
0.21                                    7.6183791
0.22                                    7.7445684
0.23                                    7.4241034
0.24                                    8.9384909
0.25                                    8.0940733
0.26                                    8.8660467
0.27                                    8.0860567
0.28                                    8.6521596
0.29                                    8.8557489
0.3                                     8.8896214
0.31                                    9.7683641
0.32                                    9.2813569
0.33                                    7.9457884
0.34                                    8.4854789
0.35                                    9.126772
0.36                                    10.3256146
0.37                                    9.7172643
0.38                                    8.3759205
0.39                                    10.0498272
0.4                                     11.0562231
0.41                                    9.0363906
0.42                                    8.8512721
0.43                                    8.7414078
0.44                                    8.1687934
0.45                                    10.5113879
0.46                                    10.745453
0.47                                    8.7124849
0.48                                    10.7299979
0.49                                    10.0619487
0.5                                     9.194551
0.51                                    10.5656188
0.52                                    9.2134625
0.53                                    9.6699404
0.54                                    11.1654688
0.55                                    10.1427039
0.56                                    9.1481745
0.57                                    10.0995955
0.58                                    10.6958988
0.59                                    9.4110766
0.6                                     11.6978247
0.61                                    11.3887639
0.62                                    10.1354091
0.63                                    11.5835748
0.64                                    10.9919461
0.65                                    10.5831894
0.66                                    11.3571045
0.67                                    11.5493676
0.68                                    10.7055261
0.69                                    12.6102368
0.7                                     11.0155921
0.71                                    9.7308045
0.72                                    12.6326866
0.73                                    12.7813251
0.74                                    10.9128237
0.75                                    10.1115753
0.76                                    10.5815965
0.77                                    10.6255485
0.78                                    12.5976285
0.79                                    11.347921
0.8                                     11.2968621
0.81                                    10.3290763
0.82                                    11.7112735
0.83                                    12.4219127
0.84                                    11.9564445
0.85                                    12.4295286
0.86                                    11.3528685
0.87                                    12.2819718
0.88                                    11.7838977
0.89                                    13.7836256
0.9                                     12.5767894
0.91                                    13.1841722
0.92                                    13.2824549
0.93                                    13.5383738
0.94                                    12.6956467
0.95                                    14.584173
0.96                                    15.2001486
0.97                                    16.1652041
0.98                                    17.3794452
0.99                                    17.9260747
1.0                                     25.1596871


# Throat Permeability Distribution (um2)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    15.2961452
0.02                                    25.250506
0.03                                    32.556036
0.04                                    44.064308
0.05                                    30.0349669
0.06                                    52.0014258
0.07                                    30.816322
0.08                                    71.1121263
0.09                                    42.8377657
0.1                                     44.9577942
0.11                                    35.2685595
0.12                                    30.6047394
0.13                                    50.0439213
0.14                                    26.2868395
0.15                                    30.5924907
0.16                                    36.1241457
0.17                                    27.2274057
0.18                                    24.3810412
0.19                                    29.8518389
0.2                                     40.3941972
0.21                                    23.5985448
0.22                                    29.2729073
0.23                                    48.4137472
0.24                                    79.2870922
0.25                                    32.7490367
0.26                                    30.771883
0.27                                    51.1097495
0.28                                    32.9387423
0.29                                    26.3363066
0.3                                     65.8321594
0.31                                    22.1083665
0.32                                    47.4866078
0.33                                    81.7289889
0.34                                    36.1609205
0.35                                    24.3894738
0.36                                    40.3022362
0.37                                    63.1446796
0.38                                    61.1826775
0.39                                    41.1990594
0.4                                     26.4592299
0.41                                    59.993688
0.42                                    73.4397413
0.43                                    45.8962273
0.44                                    39.2168455
0.45                                    68.0881988
0.46                                    60.2067945
0.47                                    64.1247997
0.48                                    84.2436251
0.49                                    107.0670526
0.5                                     38.4357379
0.51                                    77.8847904
0.52                                    50.5028165
0.53                                    39.1480797
0.54                                    75.3453548
0.55                                    102.4924705
0.56                                    82.2160656
0.57                                    64.1954366
0.58                                    124.881217
0.59                                    65.9231334
0.6                                     131.4844581
0.61                                    58.6985439
0.62                                    49.8473455
0.63                                    114.8717182
0.64                                    68.2123052
0.65                                    114.1545092
0.66                                    103.9465057
0.67                                    154.0885744
0.68                                    57.9467944
0.69                                    88.6358155
0.7                                     163.0464418
0.71                                    91.6146128
0.72                                    122.8279387
0.73                                    101.5811097
0.74                                    76.3655386
0.75                                    143.2222517
0.76                                    93.9177178
0.77                                    167.601574
0.78                                    115.191198
0.79                                    110.5908263
0.8                                     101.9656774
0.81                                    240.245623
0.82                                    243.6964258
0.83                                    124.0264378
0.84                                    156.8456366
0.85                                    201.4339932
0.86                                    176.0467486
0.87                                    156.3860534
0.88                                    187.9626839
0.89                                    152.1526256
0.9                                     160.0658441
0.91                                    255.7661084
