DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0012895
Formation Factor (ratio)                88.1525815
Cementation Factor (ratio)              2.3030199
pore density (1/um3)                    0.0018575
Tortuosity (ratio)                      1.6078799
Average Coordination Number             2.3790426
Average Throat Radius (um)              1.3499595
Average Pore Radius (um)                1.9440043
Average Throat Length (um)              6.339599
Pore to Throat Aspect ratio             3.5739801
Specific Surface (1/um)                 0.0001207
Pore Sphericity (ratio)                 2.4804194
Grain Sphericity (ratio)                0.7663612
Average Grain Radius (um)               4.6392791
Relative Young Module (ratio)           0.4611595

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.6244859
0.02                                    0.6728857
0.03                                    0.5085853
0.04                                    0.8042379
0.05                                    0.5649475
0.06                                    0.8399875
0.07                                    0.6921271
0.08                                    0.6818486
0.09                                    0.6734327
0.1                                     0.7940579
0.11                                    0.5750436
0.12                                    0.6035045
0.13                                    0.7109885
0.14                                    0.7285189
0.15                                    0.7516398
0.16                                    0.7227347
0.17                                    0.6617365
0.18                                    0.6013828
0.19                                    0.6037701
0.2                                     0.6159628
0.21                                    0.6018624
0.22                                    0.7553838
0.23                                    0.7269367
0.24                                    0.6923932
0.25                                    0.6331466
0.26                                    0.6791382
0.27                                    0.4627864
0.28                                    0.6473095
0.29                                    0.525514
0.3                                     0.6608886
0.31                                    0.6036873
0.32                                    0.7454516
0.33                                    0.6263348
0.34                                    0.7002581
0.35                                    0.5393803
0.36                                    0.6088238
0.37                                    0.6887184
0.38                                    0.6645072
0.39                                    0.4978398
0.4                                     0.7437679
0.41                                    0.5890976
0.42                                    0.6102854
0.43                                    0.671458
0.44                                    0.5824433
0.45                                    0.7358889
0.46                                    0.6382637
0.47                                    0.8605373
0.48                                    0.5713493
0.49                                    0.6138962
0.5                                     0.6766626
0.51                                    0.5739248
0.52                                    0.5449003
0.53                                    0.5527502
0.54                                    0.5589891
0.55                                    0.5502162
0.56                                    0.7178945
0.57                                    0.5219635
0.58                                    0.4856456
0.59                                    0.6731313
0.6                                     0.5875252
0.61                                    0.6655667
0.62                                    0.5956569
0.63                                    0.594724
0.64                                    0.5694488
0.65                                    0.7476952
0.66                                    0.5236963
0.67                                    0.5622311
0.68                                    0.5746985
0.69                                    0.6032399
0.7                                     0.6664531
0.71                                    0.5541616
0.72                                    0.7565463
0.73                                    0.6122719
0.74                                    0.6387875
0.75                                    0.529689
0.76                                    0.583427
0.77                                    0.6164653
0.78                                    0.4694305
0.79                                    0.6512008
0.8                                     0.4111912
0.81                                    0.4697923
0.82                                    0.5931445
0.83                                    0.4512216
0.84                                    0.4126673
0.85                                    0.5227598
0.86                                    0.5049107
0.87                                    0.4207444
0.88                                    0.6067831
