DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0077093
Formation Factor (ratio)                28.071286
Cementation Factor (ratio)              2.2114573
pore density (1/um3)                    0.0022819
Tortuosity (ratio)                      1.4420261
Average Coordination Number             3.2241569
Average Throat Radius (um)              1.4775963
Average Pore Radius (um)                2.3531809
Average Throat Length (um)              6.9264765
Pore to Throat Aspect ratio             4.3929104
Specific Surface (1/um)                 0.0002109
Pore Sphericity (ratio)                 2.9310331
Grain Sphericity (ratio)                0.8107356
Average Grain Radius (um)               4.04823
Relative Young Module (ratio)           0.2204746

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    1.289829
0.02                                    1.2489031
0.03                                    1.2829345
0.04                                    1.1361568
0.05                                    1.1511805
0.06                                    1.2044509
0.07                                    1.0458374
0.08                                    1.128112
0.09                                    1.1654363
0.1                                     1.1737048
0.11                                    1.1238138
0.12                                    1.0293675
0.13                                    1.1767382
0.14                                    1.0617352
0.15                                    1.1843105
0.16                                    1.0711163
0.17                                    1.1062923
0.18                                    1.1017035
0.19                                    1.0907463
0.2                                     1.0287881
0.21                                    1.1658602
0.22                                    1.0629273
0.23                                    0.9675421
0.24                                    1.059006
0.25                                    1.003642
0.26                                    0.9639888
0.27                                    1.1133333
0.28                                    1.0671622
0.29                                    1.103559
0.3                                     1.0406295
0.31                                    1.0990875
0.32                                    1.1157189
0.33                                    1.1362318
0.34                                    1.09596
0.35                                    1.0661134
0.36                                    1.0831085
0.37                                    1.0106902
0.38                                    0.9741018
0.39                                    0.9960213
0.4                                     1.0836307
0.41                                    1.0677282
0.42                                    1.1854357
0.43                                    1.0525072
0.44                                    0.9965129
0.45                                    1.0962663
0.46                                    1.036581
0.47                                    1.0738262
0.48                                    0.9556634
0.49                                    1.1204073
0.5                                     0.9974578
0.51                                    0.9772288
0.52                                    1.0211469
0.53                                    0.9285814
0.54                                    0.9765085
0.55                                    1.10637
0.56                                    1.0642046
0.57                                    1.0420691
0.58                                    1.1041416
0.59                                    1.0733254
0.6                                     1.0231518
0.61                                    1.002188
0.62                                    1.0482639
0.63                                    0.9957763
0.64                                    0.9742144
0.65                                    1.086931
0.66                                    1.0649512
0.67                                    0.978814
0.68                                    0.9483529
0.69                                    1.0141925
0.7                                     0.9998279
0.71                                    1.0408461
0.72                                    1.0987802
0.73                                    1.0330134
0.74                                    1.0406832
0.75                                    1.0257855
0.76                                    0.8662304
0.77                                    0.9737431
0.78                                    1.0459665
0.79                                    0.9833136
0.8                                     1.0401046
0.81                                    0.9765565
0.82                                    0.9808418
0.83                                    1.0254194
0.84                                    1.0014233
0.85                                    1.0482898
0.86                                    1.0280027
0.87                                    0.9575728
0.88                                    0.9851465
0.89                                    0.9496451
0.9                                     0.9001998
0.91                                    0.9517511
0.92                                    0.9850564
0.93                                    0.9650407
0.94                                    0.9320251
0.95                                    0.9802542
0.96                                    0.9507686
0.97                                    0.8886976
0.98                                    0.7527632
0.99                                    0.7780775
1.0                                     0.5045782


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0195686
0.02                                    0.0162409
0.03                                    0.0156739
0.04                                    0.0179907
0.05                                    0.017568
0.06                                    0.0195276
0.07                                    0.0118979
0.08                                    0.0179443
0.09                                    0.015745
0.1                                     0.0118487
0.11                                    0.0117306
0.12                                    0.0152473
0.13                                    0.0168857
0.14                                    0.018285
0.15                                    0.011808
0.16                                    0.0191702
0.17                                    0.0181851
0.18                                    0.0225552
0.19                                    0.0150899
0.2                                     0.0204642
0.21                                    0.019552
0.22                                    0.0150076
0.23                                    0.0187541
0.24                                    0.0282977
0.25                                    0.0276154
0.26                                    0.0314642
0.27                                    0.030982
0.28                                    0.0297071
0.29                                    0.0432327
0.3                                     0.0408011
0.31                                    0.0436485
0.32                                    0.055278
0.33                                    0.0604351
0.34                                    0.0475399
0.35                                    0.0585477
0.36                                    0.0684016
0.37                                    0.0691609
0.38                                    0.0786508
0.39                                    0.0817422
0.4                                     0.0883336
0.41                                    0.0924827
0.42                                    0.0815975
0.43                                    0.1057882
0.44                                    0.1139695
0.45                                    0.1210237
0.46                                    0.116814
0.47                                    0.120972
0.48                                    0.1452959
0.49                                    0.154702
0.5                                     0.145702
0.51                                    0.1762762
0.52                                    0.1752841
0.53                                    0.1746246
0.54                                    0.1699952
0.55                                    0.2028931
0.56                                    0.2038808
0.57                                    0.2239169
0.58                                    0.2122195
0.59                                    0.2229326
0.6                                     0.2481002
0.61                                    0.2242148
0.62                                    0.2556301
0.63                                    0.2609909
0.64                                    0.2638707
0.65                                    0.2641818
0.66                                    0.2865345
0.67                                    0.2902842
0.68                                    0.305738
0.69                                    0.313924
0.7                                     0.3228544
0.71                                    0.3359472
0.72                                    0.3345983
0.73                                    0.3381843
0.74                                    0.3498105
0.75                                    0.3733363
0.76                                    0.3822503
0.77                                    0.4012054
0.78                                    0.424749
0.79                                    0.4384049
0.8                                     0.4327048
0.81                                    0.4316031
0.82                                    0.441112
0.83                                    0.4448897
0.84                                    0.4842458
0.85                                    0.4790668
0.86                                    0.4901433
0.87                                    0.5235137
0.88                                    0.5423574
0.89                                    0.5464028
0.9                                     0.5947722
0.91                                    0.6007948
0.92                                    0.6067961
0.93                                    0.6146397
0.94                                    0.648674
0.95                                    0.6665424
0.96                                    0.6793984
0.97                                    0.7011852
0.98                                    0.7205248
0.99                                    0.7562017
1.0                                     0.9846359


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.9850607
0.02                                    0.9598337
0.03                                    0.943145
0.04                                    0.9281419
0.05                                    0.9235389
0.06                                    0.9133009
0.07                                    0.8820118
0.08                                    0.8671441
0.09                                    0.8659226
0.1                                     0.8532836
0.11                                    0.8197873
0.12                                    0.8185026
0.13                                    0.8053685
0.14                                    0.7930393
0.15                                    0.7920266
0.16                                    0.7690567
0.17                                    0.7679163
0.18                                    0.7514017
0.19                                    0.7362142
0.2                                     0.7186466
0.21                                    0.7093959
0.22                                    0.7101715
0.23                                    0.7092054
0.24                                    0.6973647
0.25                                    0.686734
