DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0008215
Formation Factor (ratio)                108.789973
Cementation Factor (ratio)              2.8451993
pore density (1/um3)                    0.0016151
Tortuosity (ratio)                      1.7304173
Average Coordination Number             2.2344909
Average Throat Radius (um)              1.3181048
Average Pore Radius (um)                1.8567494
Average Throat Length (um)              6.1826355
Pore to Throat Aspect ratio             3.3709338
Specific Surface (1/um)                 0.0001054
Pore Sphericity (ratio)                 2.3615015
Grain Sphericity (ratio)                0.7557743
Average Grain Radius (um)               4.2375057
Relative Young Module (ratio)           0.5658524

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.4201733
0.02                                    0.6080336
0.03                                    0.5225751
0.04                                    0.5593329
0.05                                    0.5001999
0.06                                    0.6890354
0.07                                    0.8018798
0.08                                    0.7490856
0.09                                    0.6700958
0.1                                     0.73232
0.11                                    0.4038834
0.12                                    0.5406199
0.13                                    0.6988093
0.14                                    0.704303
0.15                                    0.6064721
0.16                                    0.4529815
0.17                                    0.6525603
0.18                                    0.4878413
0.19                                    0.5032691
0.2                                     0.8245665
0.21                                    0.5481806
0.22                                    0.5380457
0.23                                    0.4369233
0.24                                    0.7578383
0.25                                    0.4813586
0.26                                    0.486216
0.27                                    0.4141206
0.28                                    0.5468629
0.29                                    0.3552005
0.3                                     0.4508172
0.31                                    0.4497004
0.32                                    0.6105931
0.33                                    0.5503164
0.34                                    0.5384915
0.35                                    0.3271018
0.36                                    0.4503987
0.37                                    0.5768918
0.38                                    0.5389667
0.39                                    0.4588835
0.4                                     0.5096581
0.41                                    0.3845777
0.42                                    0.4395364
0.43                                    0.5769137
0.44                                    0.4479269
0.45                                    0.5038895
0.46                                    0.3392212
0.47                                    0.485289
0.48                                    0.4803156
0.49                                    0.4802055
0.5                                     0.5011256
0.51                                    0.3620377
0.52                                    0.4787582
0.53                                    0.4160393
0.54                                    0.3634831
0.55                                    0.3563601
0.56                                    0.4904694
0.57                                    0.326612
0.58                                    0.3806302
0.59                                    0.6528575
0.6                                     0.3562827
0.61                                    0.4492522
0.62                                    0.4176811
0.63                                    0.4798228
0.64                                    0.3569181
0.65                                    0.4681891
0.66                                    0.3032115
0.67                                    0.4332282
0.68                                    0.4079376
0.69                                    0.3003169
0.7                                     0.4613606
0.71                                    0.4828124
0.72                                    0.4823912
0.73                                    0.4492716
0.74                                    0.349556
0.75                                    0.3374478
0.76                                    0.3979672
0.77                                    0.4682873
0.78                                    0.3661424
0.79                                    0.286934
0.8                                     0.2563793
0.81                                    0.2341658
0.82                                    0.2450392
0.83                                    0.2860863
0.84                                    0.2293389
0.85                                    0.3898675
0.86                                    0.5239755
0.87                                    0.2685741
0.88                                    0.3402203
0.89                                    0.3343934
0.9                                     0.3892441
0.91                                    0.3480054
0.92                                    0.380903
0.93                                    0.2642352
0.94                                    0.2808624
0.95                                    0.3402031
0.96                                    0.2302271
0.97                                    0.2716161
0.98                                    0.2055208
0.99                                    0.2362101
1.0                                     0.0930551


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.022564
0.02                                    0.0184289
0.03                                    0.0055902
0.04                                    0.006295
0.05                                    0.0107275
0.06                                    0.0221942
0.07                                    0.0078551
0.08                                    0.0135611
0.09                                    0.0111314
0.1                                     0.006764
0.11                                    0.0040191
0.12                                    0.0134324
0.13                                    0.0164633
0.14                                    0.0341704
0.15                                    0.0062616
0.16                                    0.0099437
0.17                                    0.0095512
0.18                                    0.0265734
0.19                                    0.0039983
0.2                                     0.0267805
0.21                                    0.0132758
0.22                                    0.0067871
0.23                                    0.0054959
0.24                                    0.0224551
0.25                                    0.0327367
0.26                                    0.0429843
0.27                                    0.0218948
0.28                                    0.0168209
0.29                                    0.0551024
0.3                                     0.038388
0.31                                    0.0363525
0.32                                    0.0597215
0.33                                    0.0428622
0.34                                    0.0380809
0.35                                    0.0264492
0.36                                    0.059437
0.37                                    0.0443601
0.38                                    0.0341321
0.39                                    0.1002841
0.4                                     0.0488407
0.41                                    0.0683632
0.42                                    0.0550814
0.43                                    0.0671522
0.44                                    0.0434491
0.45                                    0.1163222
0.46                                    0.0556169
0.47                                    0.0868071
0.48                                    0.0576731
0.49                                    0.0441896
0.5                                     0.06689
0.51                                    0.0901013
0.52                                    0.0834802
0.53                                    0.0983523
0.54                                    0.0773005
0.55                                    0.0852856
0.56                                    0.1250662
0.57                                    0.1337355
0.58                                    0.1064657
0.59                                    0.1238983
0.6                                     0.1264553
0.61                                    0.1293906
0.62                                    0.1699425
0.63                                    0.1363866
0.64                                    0.1393328
0.65                                    0.1780298
0.66                                    0.1983539
0.67                                    0.1570466
0.68                                    0.184857
0.69                                    0.2050019
0.7                                     0.1582613
0.71                                    0.2237514
0.72                                    0.1702176
0.73                                    0.172167
0.74                                    0.2331074
0.75                                    0.2959126
0.76                                    0.2832373
0.77                                    0.2687785
0.78                                    0.2930284
0.79                                    0.2901891
0.8                                     0.3056211
0.81                                    0.2896205
0.82                                    0.2547676
0.83                                    0.3755636
0.84                                    0.323229
0.85                                    0.3534806
0.86                                    0.331989
0.87                                    0.3563046
0.88                                    0.4047228
0.89                                    0.3435208
0.9                                     0.3097127
0.91                                    0.4863767
0.92                                    0.5001323
0.93                                    0.4592763
0.94                                    0.4818673
0.95                                    0.5843476
0.96                                    0.5397921
0.97                                    0.5855561
0.98                                    0.6758763
0.99                                    0.6937795
1.0                                     0.987025


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.9920766
0.02                                    0.9894205
0.03                                    0.9851831
0.04                                    0.9903048
0.05                                    0.9921409
0.06                                    0.9904913
0.07                                    0.9866779
0.08                                    0.9735456
0.09                                    0.9822637
0.1                                     0.9875025
0.11                                    0.9747447
0.12                                    0.9791894
0.13                                    0.9631951
0.14                                    0.969303
0.15                                    0.9786074
0.16                                    0.9566377
0.17                                    0.9561831
0.18                                    0.9492578
0.19                                    0.9352559
0.2                                     0.934925
0.21                                    0.9253454
0.22                                    0.921261
0.23                                    0.9232292
0.24                                    0.8961172
0.25                                    0.9000173
0.26                                    0.9231027
0.27                                    0.883648
0.28                                    0.8906977
0.29                                    0.8326876
0.3                                     0.8139764
0.31                                    0.8558603
0.32                                    0.8226647
0.33                                    0.8276359
0.34                                    0.835146
0.35                                    0.8123121
0.36                                    0.8388188
0.37                                    0.8226655
0.38                                    0.796288
0.39                                    0.7714242
0.4                                     0.8091107
0.41                                    0.8157507
0.42                                    0.8504277
0.43                                    0.8168257
0.44                                    0.8150449
0.45                                    0.7901725
0.46                                    0.7050161
0.47                                    0.6295472
0.48                                    0.7721562
0.49                                    0.8069921
0.5                                     0.717438
0.51                                    0.7105623
0.52                                    0.7216942
0.53                                    0.7713147
0.54                                    0.7569759
0.55                                    0.7694151
0.56                                    0.7014518
0.57                                    0.7510318
0.58                                    0.6933562
0.59                                    0.7219143
0.6                                     0.7005548
0.61                                    0.7260061
0.62                                    0.6762685
0.63                                    0.6931409
0.64                                    0.6798867
0.65                                    0.6055202
0.66                                    0.5529925
0.67                                    0.577611
0.68                                    0.6672187
0.69                                    0.5859252
0.7                                     0.5733984
0.71                                    0.6700621
0.72                                    0.5362004
0.73                                    0.5650382
0.74                                    0.5411916
0.75                                    0.4163398
0.76                                    0.5357437
0.77                                    0.3829091
0.78                                    0.4104041
0.79                                    0.4268239
0.8                                     0.4696325
0.81                                    0.3239263
0.82                                    0.2976115
0.83                                    0.3482635
0.84                                    0.3660226
0.85                                    0.2352798
0.86                                    0.2601895
0.87                                    0.1891345
0.88                                    0.188336
0.89                                    0.1201546
0.9                                     0.1926541
0.91                                    0.1074958
0.92                                    0.0575522
0.93                                    0.0710645
0.94                                    0.0216198
0.95                                    0.020392
0.96                                    0.0279584
0.97                                    0.0211134
0.98                                    0.0122783
0.99                                    0.0144034
1.0                                     0.0453421


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.1053514
1.0                                     0.0890002
1.5                                     0.0878614
2.0                                     0.1101128
2.5                                     0.0932719
3.0                                     0.0818396
3.5                                     0.0788201
4.0                                     0.0850354
4.5                                     0.0789126
5.0                                     0.0570995
5.5                                     0.0930888
6.0                                     0.0624136
6.5                                     0.0834112
7.0                                     0.0554433
7.5                                     0.0680994
8.0                                     0.0484321
8.5                                     0.0425201
9.0                                     0.0454439
9.5                                     0.048947
10.0                                    0.0426172
10.5                                    0.0462769
11.0                                    0.0468279
11.5                                    0.0513855
12.0                                    0.0463147
12.5                                    0.0556994
13.0                                    0.0416448
13.5                                    0.0329136
14.0                                    0.0395371
14.5                                    0.0385974
15.0                                    0.0336962
15.5                                    0.0410456
16.0                                    0.0381962
16.5                                    0.0425851
17.0                                    0.0301436
17.5                                    0.0378234
18.0                                    0.0333319
18.5                                    0.0318028
19.0                                    0.0367351
19.5                                    0.0366288
20.0                                    0.0260028
20.5                                    0.0316435
21.0                                    0.0324915
21.5                                    0.0249478
22.0                                    0.0277347
22.5                                    0.0298284
23.0                                    0.0222267
23.5                                    0.0314836
24.0                                    0.0279144
24.5                                    0.0254243
25.0                                    0.0260358
25.5                                    0.0365374
26.0                                    0.0284247
26.5                                    0.0290369
27.0                                    0.0292928
27.5                                    0.0234047
28.0                                    0.0212085
28.5                                    0.0246459
29.0                                    0.0278513
29.5                                    0.022929
30.0                                    0.0272306
30.5                                    0.0219151
31.0                                    0.0210624
31.5                                    0.0248057
32.0                                    0.0200383
32.5                                    0.0238637
33.0                                    0.024513
33.5                                    0.0209808
34.0                                    0.0210566
34.5                                    0.0217001
35.0                                    0.025715
35.5                                    0.0203742
36.0                                    0.0247283
36.5                                    0.0203002
37.0                                    0.021506
37.5                                    0.0220653
38.0                                    0.0255748
38.5                                    0.01753
39.0                                    0.0187661
39.5                                    0.0169942
40.0                                    0.0251255
40.5                                    0.0234427
41.0                                    0.0241281
41.5                                    0.0221436
42.0                                    0.0211954
42.5                                    0.0201831
43.0                                    0.0194431
43.5                                    0.0193298
44.0                                    0.018045
44.5                                    0.0209303
45.0                                    0.0232451
45.5                                    0.0208033
46.0                                    0.016432
46.5                                    0.0200993
47.0                                    0.0192688
47.5                                    0.0213351
48.0                                    0.0187982
48.5                                    0.0202786
49.0                                    0.019942
49.5                                    0.0178445
50.0                                    0.0219978


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.6612116
0.02                                    2.1561607
0.03                                    3.342188
0.04                                    4.3530223
0.05                                    2.8056959
0.06                                    2.3002925
0.07                                    4.2997423
0.08                                    4.1722231
0.09                                    3.1772694
0.1                                     4.4685647
0.11                                    3.9529099
0.12                                    3.4302153
0.13                                    3.6167357
0.14                                    4.5925161
0.15                                    6.0158943
0.16                                    5.9390347
0.17                                    6.2505349
0.18                                    4.7050466
0.19                                    7.0542533
0.2                                     5.4203726
0.21                                    5.6084696
0.22                                    5.8397791
0.23                                    6.095946
0.24                                    7.9035135
0.25                                    6.4203029
0.26                                    6.9053927
0.27                                    4.5818246
0.28                                    7.106362
0.29                                    6.8409742
0.3                                     7.4443159
0.31                                    6.1384296
0.32                                    5.9299211
0.33                                    6.670664
0.34                                    7.5884078
0.35                                    6.4594908
0.36                                    7.8046222
0.37                                    6.8903554
0.38                                    9.3386016
0.39                                    7.0187407
0.4                                     6.3015858
0.41                                    7.8526878
0.42                                    10.4011785
0.43                                    7.6676086
0.44                                    9.3120424
0.45                                    6.7308886
0.46                                    9.5750477
0.47                                    8.8945023
0.48                                    6.7098697
0.49                                    6.7784583
0.5                                     8.5609405
0.51                                    8.7155799
0.52                                    8.596416
0.53                                    10.4948392
0.54                                    8.9966812
0.55                                    8.2442155
0.56                                    8.8805062
0.57                                    8.4007489
0.58                                    8.6203587
0.59                                    7.2764254
0.6                                     11.5266974
0.61                                    11.6316643
0.62                                    12.0677509
0.63                                    11.152096
0.64                                    11.1441539
0.65                                    9.1160056
0.66                                    10.332877
0.67                                    11.229801
0.68                                    10.5161443
0.69                                    14.0765087
0.7                                     10.9528648
0.71                                    11.3487759
0.72                                    11.1502336
0.73                                    12.6643033
0.74                                    12.9799544
0.75                                    9.9281761
0.76                                    8.8299659
0.77                                    10.9639187
0.78                                    13.4750023
0.79                                    10.6189837
0.8                                     9.9232835
0.81                                    12.0205701
0.82                                    11.989378
0.83                                    13.7074338
0.84                                    11.3989988
0.85                                    13.66764
0.86                                    15.2484277
0.87                                    12.2364047
0.88                                    13.488158
0.89                                    15.8486204
0.9                                     16.3406215
0.91                                    13.0031228
0.92                                    11.4953815
0.93                                    11.4253305
0.94                                    15.3744658
0.95                                    15.0780547
0.96                                    14.285393
0.97                                    14.8649696
0.98                                    14.6786555
0.99                                    19.1161232
1.0                                     19.5341798


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.1039207
0.02                                    3.2693358
0.03                                    1.9247568
0.04                                    1.9900873
0.05                                    2.64955
0.06                                    1.5895404
0.07                                    2.8488751
0.08                                    3.3581507
0.09                                    1.8585117
0.1                                     3.9519348
0.11                                    3.3905224
0.12                                    3.3553742
0.13                                    5.4652746
0.14                                    4.457852
0.15                                    2.7821277
0.16                                    5.4049351
0.17                                    4.9239334
0.18                                    5.9996729
0.19                                    5.8461187
0.2                                     3.6643839
0.21                                    5.428738
0.22                                    4.2015002
0.23                                    4.1531483
0.24                                    4.2841626
0.25                                    4.4871246
0.26                                    3.6951563
0.27                                    4.1438774
0.28                                    5.4452068
0.29                                    4.7538383
0.3                                     3.8305541
0.31                                    7.8044147
0.32                                    5.4322064
0.33                                    6.9014231
0.34                                    6.6333407
0.35                                    4.2433018
0.36                                    6.9849963
0.37                                    5.3178719
0.38                                    5.3332397
0.39                                    5.3247984
0.4                                     5.4355653
0.41                                    5.7755865
0.42                                    5.8756445
0.43                                    7.499961
0.44                                    6.1368317
0.45                                    6.6351048
0.46                                    5.0240438
0.47                                    5.4717701
0.48                                    6.7843741
0.49                                    6.4206455
0.5                                     5.6802838
0.51                                    8.2054398
0.52                                    9.3868493
0.53                                    7.2956148
0.54                                    6.7647349
0.55                                    7.2705915
0.56                                    7.3419098
0.57                                    8.415676
0.58                                    6.0981515
0.59                                    9.0966552
0.6                                     7.9866211
0.61                                    6.4517361
0.62                                    8.2111272
0.63                                    6.2493436
0.64                                    6.4152941
0.65                                    6.6267801
0.66                                    7.0786154
0.67                                    8.6341812
0.68                                    8.4728081
0.69                                    7.1484087
0.7                                     7.7088125
0.71                                    8.2959995
0.72                                    8.2994258
0.73                                    8.4985572
0.74                                    11.2746441
0.75                                    12.7107941
0.76                                    10.0910442
0.77                                    9.8252823
0.78                                    8.9186065
0.79                                    10.2365053
0.8                                     9.4461827
0.81                                    9.2783408
0.82                                    10.5305225
0.83                                    13.1408022
0.84                                    11.2192902
0.85                                    11.2359901
0.86                                    7.3839573
0.87                                    9.0327707
0.88                                    10.8780172
0.89                                    12.7290532
0.9                                     13.3389846
0.91                                    10.3400218
0.92                                    10.7158524
0.93                                    10.8560333
0.94                                    12.5921751
0.95                                    11.233569
0.96                                    12.5278497
0.97                                    12.750003
0.98                                    14.0055708
0.99                                    14.6185073
1.0                                     16.3094861


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    12.767592
0.02                                    16.1069291
0.03                                    17.6237613
0.04                                    20.0025883
0.05                                    18.2261124
0.06                                    20.707555
0.07                                    22.1545321
0.08                                    13.1463546
0.09                                    23.9602179
0.1                                     19.4039234
0.11                                    27.2202056
0.12                                    17.6101253
0.13                                    19.3634263
0.14                                    21.5822987
0.15                                    21.8226524
0.16                                    24.4340229
0.17                                    20.4214497
0.18                                    19.3496525
0.19                                    29.4417839
0.2                                     20.4676836
0.21                                    23.5079005
0.22                                    18.0330609
0.23                                    23.7112228
0.24                                    26.2493729
0.25                                    22.8677447
0.26                                    21.1859002
0.27                                    27.8418984
0.28                                    21.3872639
0.29                                    24.9537825
0.3                                     23.840836
0.31                                    25.3067502
0.32                                    22.0870692
0.33                                    29.0947103
0.34                                    20.7493067
0.35                                    28.4521053
0.36                                    24.4654294
0.37                                    28.8711446
0.38                                    22.3128232
0.39                                    23.8972103
0.4                                     33.4944009
0.41                                    20.2344041
0.42                                    24.2331913
0.43                                    22.8835722
0.44                                    24.8317713
0.45                                    33.9920683
0.46                                    21.9855085
0.47                                    32.2736353
0.48                                    27.0845035
0.49                                    25.8756028
0.5                                     20.9604298
0.51                                    24.9789304
0.52                                    30.8844341
0.53                                    23.5218978
0.54                                    28.5829525
0.55                                    24.6091911
0.56                                    27.8748742
0.57                                    36.8547113
0.58                                    27.983683
0.59                                    23.0305035
0.6                                     28.0482578
0.61                                    24.9226741
0.62                                    32.613378
0.63                                    30.4175087
0.64                                    26.6013718
0.65                                    28.0111021
0.66                                    28.3436339
0.67                                    35.4676052
0.68                                    34.3971683
0.69                                    20.2315119
0.7                                     29.8170426
0.71                                    23.4113375
0.72                                    23.9260683
0.73                                    29.5222793
0.74                                    27.4863987
0.75                                    38.6533146
0.76                                    29.172446
