DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.82                                    1.671524
0.83                                    1.8078761
0.84                                    1.5366444
0.85                                    1.5349482
0.86                                    1.8599656
0.87                                    1.5167924
0.88                                    1.1732584
0.89                                    1.2406076
0.9                                     1.602841
0.91                                    2.3895856
0.92                                    1.4319308
0.93                                    1.5400588
0.94                                    1.2913484
0.95                                    1.6261552
0.96                                    1.4872804
0.97                                    1.5252902
0.98                                    1.3856386
0.99                                    1.237229
1.0                                     0.7669335


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.009956
0.02                                    0.0143164
0.03                                    0.0172051
0.04                                    0.0189377
0.05                                    0.0248582
0.06                                    0.0101659
0.07                                    0.0305162
0.08                                    0.0109587
0.09                                    0.0117487
0.1                                     0.0348743
0.11                                    0.0261563
0.12                                    0.005912
0.13                                    0.0157563
0.14                                    0.0128637
0.15                                    0.0409466
0.16                                    0.0093187
0.17                                    0.0061216
0.18                                    0.0108685
0.19                                    0.0232878
0.2                                     0.0187324
0.21                                    0.0090903
0.22                                    0.0278801
0.23                                    0.0337259
0.24                                    0.0261415
0.25                                    0.0104535
0.26                                    0.0242347
0.27                                    0.0262868
0.28                                    0.0572156
0.29                                    0.0391435
0.3                                     0.0413717
0.31                                    0.0327672
0.32                                    0.0750594
0.33                                    0.0347699
0.34                                    0.054058
0.35                                    0.0514983
0.36                                    0.0354868
0.37                                    0.0761732
0.38                                    0.0743859
0.39                                    0.0437996
0.4                                     0.0442325
0.41                                    0.0399362
0.42                                    0.0665191
0.43                                    0.0706892
0.44                                    0.046394
0.45                                    0.05642
0.46                                    0.0659535
0.47                                    0.0574632
0.48                                    0.0528659
0.49                                    0.0614649
0.5                                     0.0678213
0.51                                    0.0812498
0.52                                    0.0593175
0.53                                    0.0477035
0.54                                    0.0998671
0.55                                    0.0569172
0.56                                    0.0577338
0.57                                    0.0758656
0.58                                    0.0976237
0.59                                    0.0823652
0.6                                     0.0795181
0.61                                    0.0590446
0.62                                    0.0736474
0.63                                    0.0654493
0.64                                    0.0901246
0.65                                    0.0551171
0.66                                    0.0529942
0.67                                    0.0754892
0.68                                    0.0757917
0.69                                    0.0776785
0.7                                     0.0805363
0.71                                    0.0896325
0.72                                    0.0795144
0.73                                    0.0791601
0.74                                    0.0796757
0.75                                    0.0854556
0.76                                    0.1063838
0.77                                    0.1058438
0.78                                    0.1057287
0.79                                    0.1075541
0.8                                     0.1058484
0.81                                    0.1393312
0.82                                    0.1269271
0.83                                    0.1607313
0.84                                    0.1485954
0.85                                    0.2104999
0.86                                    0.2591428
0.87                                    0.1685925
0.88                                    0.1583828
0.89                                    0.1786264
0.9                                     0.2502426
0.91                                    0.2278113
0.92                                    0.2415542
0.93                                    0.2431647
0.94                                    0.2034208
0.95                                    0.2673106
0.96                                    0.2633936
0.97                                    0.3101045
0.98                                    0.3701189
0.99                                    0.346764
1.0                                     0.9791394


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.9924473
0.02                                    0.9111857
0.03                                    0.7956362
0.04                                    0.7666485
0.05                                    0.8605927
0.06                                    0.823661
0.07                                    0.9044676
0.08                                    0.8910435
0.09                                    0.920453
0.1                                     0.893979
0.11                                    0.9114957
0.12                                    0.8881766
0.13                                    0.882984
0.14                                    0.848404
0.15                                    0.8940052
0.16                                    0.8856658
0.17                                    0.9095617
0.18                                    0.8996071
0.19                                    0.89486
0.2                                     0.8654213
0.21                                    0.8636852
0.22                                    0.8864266
0.23                                    0.8964995
0.24                                    0.8630726
0.25                                    0.8638632
0.26                                    0.8799648
0.27                                    0.8667614
0.28                                    0.8529917
0.29                                    0.8252796
0.3                                     0.8445651
0.31                                    0.8696281
0.32                                    0.8000912
0.33                                    0.8567485
0.34                                    0.7942251
0.35                                    0.7814895
0.36                                    0.8162569
0.37                                    0.7785115
0.38                                    0.8194034
0.39                                    0.8344532
0.4                                     0.8299736
0.41                                    0.7833953
0.42                                    0.8761508
0.43                                    0.8461235
0.44                                    0.7833893
0.45                                    0.744326
0.46                                    0.7526175
0.47                                    0.7199454
0.48                                    0.774923
0.49                                    0.711028
0.5                                     0.7915692
0.51                                    0.6696349
0.52                                    0.6720091
0.53                                    0.8015767
0.54                                    0.7516577
0.55                                    0.7574891
0.56                                    0.666041
0.57                                    0.7470919
0.58                                    0.7027668
0.59                                    0.694615
0.6                                     0.6454199
0.61                                    0.7797448
0.62                                    0.736879
0.63                                    0.6952262
0.64                                    0.6812921
0.65                                    0.6989598
0.66                                    0.673699
0.67                                    0.6192433
0.68                                    0.6655537
0.69                                    0.6102836
0.7                                     0.7196977
0.71                                    0.5802502
0.72                                    0.6052334
0.73                                    0.6742696
0.74                                    0.5672107
0.75                                    0.5520613
0.76                                    0.5990149
0.77                                    0.5961665
0.78                                    0.659178
0.79                                    0.4462856
0.8                                     0.6418308
0.81                                    0.5338392
0.82                                    0.5686924
0.83                                    0.6048347
0.84                                    0.5021911
0.85                                    0.5948762
0.86                                    0.5945969
0.87                                    0.6279838
0.88                                    0.5437212
0.89                                    0.3935964
0.9                                     0.4600759
0.91                                    0.5658462
0.92                                    0.3949944
0.93                                    0.4275907
0.94                                    0.4731142
0.95                                    0.4023024
0.96                                    0.6230381
0.97                                    0.4355305
0.98                                    0.284222
0.99                                    0.1627658
1.0                                     0.0118395


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.5381837
1.0                                     0.5380436
1.5                                     0.5365847
2.0                                     0.537297
2.5                                     0.5344672
3.0                                     0.5369515
3.5                                     0.5331363
4.0                                     0.5346863
4.5                                     0.5293334
5.0                                     0.5307766
5.5                                     0.5327525
6.0                                     0.5293151
6.5                                     0.5289643
7.0                                     0.530994
7.5                                     0.5315308
8.0                                     0.5268852
8.5                                     0.5242017
9.0                                     0.5268881
9.5                                     0.5267776
10.0                                    0.5351122
10.5                                    0.5224369
11.0                                    0.5281038
11.5                                    0.5256069
12.0                                    0.5280367
12.5                                    0.5254855
13.0                                    0.5309279
13.5                                    0.5159664
14.0                                    0.5244474
14.5                                    0.5282123
15.0                                    0.5216085
15.5                                    0.5235581
16.0                                    0.523701
16.5                                    0.523586
17.0                                    0.5214954
17.5                                    0.5186001
18.0                                    0.522339
18.5                                    0.5195507
19.0                                    0.5211936
19.5                                    0.5193994
20.0                                    0.5245802
20.5                                    0.5164728
21.0                                    0.5236533
21.5                                    0.5214464
22.0                                    0.5188219
22.5                                    0.5149687
23.0                                    0.5153431
23.5                                    0.5135803
24.0                                    0.5153915
24.5                                    0.5205562
25.0                                    0.5157665
25.5                                    0.5067491
26.0                                    0.5181615
26.5                                    0.5165045
27.0                                    0.5156569
27.5                                    0.510028
28.0                                    0.507269
28.5                                    0.5159196
29.0                                    0.5038292
29.5                                    0.519403
30.0                                    0.5197773
30.5                                    0.5149141
31.0                                    0.4989333
31.5                                    0.5101542
32.0                                    0.5016927
32.5                                    0.5094038
33.0                                    0.5049548
33.5                                    0.504129
34.0                                    0.5015076
34.5                                    0.5077653
35.0                                    0.5092028
35.5                                    0.5038135
36.0                                    0.4968659
36.5                                    0.5033868
37.0                                    0.5070582
37.5                                    0.5021433
38.0                                    0.5052758
38.5                                    0.504988
39.0                                    0.5058186
39.5                                    0.4979843
40.0                                    0.5100902
40.5                                    0.5087089
41.0                                    0.5035381
41.5                                    0.5068197
42.0                                    0.4975644
42.5                                    0.4997148
43.0                                    0.5032267
43.5                                    0.5002948
44.0                                    0.4815783
44.5                                    0.4974524
45.0                                    0.4895883
45.5                                    0.5116885
46.0                                    0.4965257
46.5                                    0.4985495
47.0                                    0.5043526
47.5                                    0.5020161
48.0                                    0.4940358
48.5                                    0.478343
49.0                                    0.4956366
49.5                                    0.4964793
50.0                                    0.4918854


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    5.7830471
0.02                                    6.7621898
0.03                                    10.9603738
0.04                                    12.9683537
0.05                                    11.3969374
0.06                                    9.4866108
0.07                                    20.3358184
0.08                                    16.0165486
0.09                                    13.2019926
0.1                                     16.8332217
0.11                                    22.4801756
0.12                                    15.9623734
0.13                                    13.217162
0.14                                    20.3321506
0.15                                    17.4878318
0.16                                    17.6587626
0.17                                    17.3950096
0.18                                    19.0139012
0.19                                    19.4957511
0.2                                     23.2101366
0.21                                    20.5681628
0.22                                    19.2224387
0.23                                    15.5449617
0.24                                    19.5721186
0.25                                    18.9084976
0.26                                    16.0868408
0.27                                    19.5070298
0.28                                    24.1879316
0.29                                    21.3498017
0.3                                     17.8195212
0.31                                    20.8699261
0.32                                    17.520323
0.33                                    18.150917
0.34                                    22.5529027
0.35                                    16.3587405
0.36                                    20.4648766
0.37                                    25.1305658
0.38                                    26.7180598
0.39                                    19.3148315
0.4                                     25.4681707
0.41                                    21.119749
0.42                                    18.6368641
0.43                                    22.1936102
0.44                                    19.77117
0.45                                    16.8628395
0.46                                    24.7921408
0.47                                    20.4136151
0.48                                    22.93296
0.49                                    21.4957037
0.5                                     23.6259896
0.51                                    23.4160338
0.52                                    25.849127
0.53                                    28.2318964
0.54                                    22.8646824
0.55                                    24.0341069
0.56                                    25.219366
0.57                                    26.6537619
0.58                                    26.8016032
0.59                                    22.9788417
0.6                                     24.9651633
0.61                                    22.9446791
0.62                                    25.5313787
0.63                                    26.2299017
0.64                                    24.4841647
0.65                                    24.3917499
0.66                                    27.6841926
0.67                                    28.9897468
0.68                                    29.1979155
0.69                                    30.0087557
0.7                                     28.6817542
0.71                                    29.243322
0.72                                    25.9802439
0.73                                    27.3258725
0.74                                    29.6484871
0.75                                    20.8216242
0.76                                    26.867802
0.77                                    30.0113447
0.78                                    24.3384647
0.79                                    25.5263696
0.8                                     26.7574132
0.81                                    27.4435933
0.82                                    35.9358458
0.83                                    29.4718371
0.84                                    26.7307696
0.85                                    30.9488964
0.86                                    31.2738648
0.87                                    36.1943658
0.88                                    28.1480484
0.89                                    33.7985967
0.9                                     39.4700492
0.91                                    28.1361807
0.92                                    36.5509171
0.93                                    29.0802901
0.94                                    29.9226857
0.95                                    38.0201013
0.96                                    32.2089339
0.97                                    40.4638733
0.98                                    38.1494715
0.99                                    44.3504006
1.0                                     52.0087599


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    4.017905
0.02                                    6.3573145
0.03                                    3.912913
0.04                                    5.8665079
0.05                                    5.7361632
0.06                                    5.6022594
0.07                                    8.7800719
0.08                                    5.2744033
0.09                                    5.9759444
0.1                                     15.8633555
0.11                                    9.1401749
0.12                                    6.3381793
0.13                                    11.4125948
0.14                                    13.4732076
0.15                                    8.7141817
0.16                                    13.8481079
0.17                                    16.2680375
0.18                                    11.9815718
0.19                                    21.8935962
0.2                                     14.8257201
0.21                                    17.5139254
0.22                                    14.0550465
0.23                                    13.5472961
0.24                                    17.358542
0.25                                    10.5254126
0.26                                    21.5132911
0.27                                    10.9550211
0.28                                    19.6398126
0.29                                    13.7812884
0.3                                     25.3841914
0.31                                    13.7118241
0.32                                    22.7045214
0.33                                    19.4699136
0.34                                    17.1959149
0.35                                    17.3035849
0.36                                    18.961568
0.37                                    19.2007039
0.38                                    20.5263425
0.39                                    19.8628381
0.4                                     21.9964707
0.41                                    19.9522696
0.42                                    20.0413548
0.43                                    23.0332703
0.44                                    25.9813882
0.45                                    26.2801288
0.46                                    23.6995374
0.47                                    22.4449438
0.48                                    24.1405852
0.49                                    29.2461072
0.5                                     22.232024
0.51                                    24.9627092
0.52                                    26.7451803
0.53                                    28.5564991
0.54                                    25.4209867
0.55                                    24.8405872
0.56                                    25.8174807
0.57                                    24.0463957
0.58                                    24.7230024
0.59                                    27.5748419
0.6                                     24.3757885
0.61                                    28.9133658
0.62                                    31.6233903
0.63                                    25.7416215
0.64                                    27.8842386
0.65                                    24.5922797
0.66                                    22.647831
0.67                                    34.4580825
0.68                                    31.2118791
0.69                                    24.5263184
0.7                                     30.8809365
0.71                                    28.9092872
0.72                                    34.2474818
0.73                                    27.8942469
0.74                                    30.8071942
0.75                                    29.3279841
0.76                                    26.4912686
0.77                                    31.9821606
0.78                                    28.2754149
0.79                                    31.0354719
0.8                                     30.3652966
0.81                                    28.280873
0.82                                    30.143615
0.83                                    29.8273302
0.84                                    29.0849774
0.85                                    34.8458241
0.86                                    33.7620598
0.87                                    34.1634354
0.88                                    35.3776174
0.89                                    34.6379824
0.9                                     35.418437
0.91                                    36.783132
0.92                                    38.9712612
0.93                                    36.1434497
0.94                                    33.6095777
0.95                                    41.9432966
0.96                                    38.9674877
0.97                                    40.3252908
0.98                                    44.7803173
0.99                                    37.2931752
1.0                                     55.1951824


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    21.3605073
0.02                                    28.2941868
0.03                                    16.8263299
0.04                                    31.4915024
0.05                                    26.2553727
0.06                                    32.7840205
0.07                                    37.4236177
0.08                                    31.0864852
0.09                                    32.5478529
0.1                                     35.3639887
0.11                                    41.1617332
0.12                                    41.622015
0.13                                    28.9341211
0.14                                    34.7689903
0.15                                    36.7131441
0.16                                    31.6228526
0.17                                    35.5528188
0.18                                    35.743564
0.19                                    39.6398546
0.2                                     49.7576701
0.21                                    43.7755094
0.22                                    33.8592709
0.23                                    30.7243253
0.24                                    44.5740412
0.25                                    46.8907747
0.26                                    46.3997448
0.27                                    39.405981
0.28                                    36.5470935
0.29                                    46.7660598
0.3                                     44.0524205
0.31                                    47.2205282
0.32                                    41.1085182
0.33                                    43.2412681
0.34                                    44.9890745
0.35                                    50.2750136
0.36                                    45.6027781
0.37                                    51.482931
0.38                                    53.6712147
0.39                                    44.8668978
0.4                                     50.7897319
0.41                                    50.5492499
0.42                                    55.0314027
0.43                                    48.0784404
0.44                                    49.8819462
0.45                                    41.0771986
0.46                                    58.464658
0.47                                    47.5500829
0.48                                    62.5491433
0.49                                    57.0957375
0.5                                     49.6040331
0.51                                    63.2397585
0.52                                    63.1488309
0.53                                    60.8847658
0.54                                    55.325311
0.55                                    64.1395695
0.56                                    60.8414676
0.57                                    56.2385085
0.58                                    52.7804344
0.59                                    55.1923976
0.6                                     48.1123354
0.61                                    53.9801575
0.62                                    51.8554693
0.63                                    54.8442309
0.64                                    51.4146276
0.65                                    54.8675466
0.66                                    61.220842
0.67                                    56.0858403
0.68                                    65.900013
0.69                                    54.6988336
0.7                                     58.4639293
0.71                                    61.8783615
0.72                                    69.6222286
0.73                                    64.4899639
0.74                                    62.3878751
0.75                                    60.5933047
0.76                                    75.1569144
0.77                                    71.5185336
0.78                                    66.7156704
0.79                                    55.4163338
0.8                                     61.508763
0.81                                    61.9148857
0.82                                    62.5670182
0.83                                    57.9225538
0.84                                    72.1179604
0.85                                    69.5809426
0.86                                    78.6314598
0.87                                    73.304359
0.88                                    75.6057889
0.89                                    73.2425398
0.9                                     70.3140198
0.91                                    72.1787113
0.92                                    77.7520455
0.93                                    76.3702269
0.94                                    71.1822421
0.95                                    83.5903782
0.96                                    79.5721551
0.97                                    75.3431587
0.98                                    88.5793243
0.99                                    97.7683405
1.0                                     108.833116


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    9.1090144
0.02                                    19.7565539
0.03                                    24.1073819
0.04                                    30.0959551
0.05                                    36.3435959
0.06                                    33.5691654
0.07                                    32.4364381
0.08                                    27.8966606
0.09                                    25.1981676
0.1                                     23.3331577
0.11                                    27.1090757
0.12                                    20.5741526
0.13                                    24.9419385
0.14                                    28.7148535
0.15                                    28.7964922
0.16                                    27.990751
0.17                                    28.9205415
0.18                                    28.5808161
0.19                                    28.4040137
0.2                                     27.0383495
0.21                                    25.9899848
0.22                                    31.436257
0.23                                    29.3344633
0.24                                    25.9278137
0.25                                    19.5973375
0.26                                    26.6730856
0.27                                    29.7603882
0.28                                    23.8193037
0.29                                    28.5439336
0.3                                     26.8083711
0.31                                    25.3313011
0.32                                    25.0216477
0.33                                    27.5336344
0.34                                    33.683177
0.35                                    23.6100872
0.36                                    27.902372
0.37                                    21.5324127
0.38                                    28.5232008
0.39                                    27.7737053
0.4                                     28.9345135
0.41                                    26.2415093
0.42                                    25.3255418
0.43                                    31.241598
0.44                                    28.7753673
0.45                                    31.0224568
0.46                                    21.502868
0.47                                    27.6683566
0.48                                    33.9839997
0.49                                    31.0376597
0.5                                     23.6955231
0.51                                    29.5773454
0.52                                    28.3797421
0.53                                    30.4087004
0.54                                    24.5198793
0.55                                    27.0621606
0.56                                    27.9359879
0.57                                    33.8405649
0.58                                    29.9530613
0.59                                    24.6680017
0.6                                     27.7859635
0.61                                    28.3165215
0.62                                    32.3344724
0.63                                    33.4315824
0.64                                    30.7503587
0.65                                    28.8052647
0.66                                    33.8245745
0.67                                    29.9285415
0.68                                    25.0132912
0.69                                    32.0513933
0.7                                     27.1878895
0.71                                    35.6167525
0.72                                    34.3332971
0.73                                    36.0405168
0.74                                    36.6108935
0.75                                    30.102591
0.76                                    29.5688982
0.77                                    30.856269
0.78                                    33.2069318
0.79                                    33.2304278
0.8                                     35.2548681
0.81                                    32.1464424
0.82                                    34.1058559
0.83                                    35.6143488
0.84                                    33.8547475
0.85                                    28.5249334
0.86                                    31.7671671
0.87                                    34.8152297
0.88                                    35.7029195
0.89                                    34.8097718
0.9                                     36.2412844
0.91                                    36.095939
0.92                                    32.0232747
0.93                                    33.0058971
0.94                                    34.7563732
0.95                                    37.5806413
0.96                                    36.5108144
0.97                                    39.4338809
0.98                                    42.8786611
0.99                                    40.1638232
1.0                                     46.9853812


# Throat Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    1.6113627
0.02                                    3.9184099
0.03                                    3.6062874
0.04                                    14.4067427
0.05                                    6.939086
0.06                                    14.2025004
0.07                                    8.2006628
0.08                                    18.3061582
0.09                                    17.101131
0.1                                     13.7703729
0.11                                    13.346242
0.12                                    17.9179048
0.13                                    17.7489611
0.14                                    20.2070431
0.15                                    19.8328433
0.16                                    21.2544785
0.17                                    13.2343382
0.18                                    18.7320405
0.19                                    19.1209758
0.2                                     21.0171608
0.21                                    18.3228104
0.22                                    16.6555992
0.23                                    14.6321866
0.24                                    19.7715116
0.25                                    24.2326546
0.26                                    19.1127459
0.27                                    20.8799736
0.28                                    21.8250879
0.29                                    22.2569769
0.3                                     20.6843761
0.31                                    21.2439631
0.32                                    20.3167672
0.33                                    21.3622938
0.34                                    26.6881759
0.35                                    18.3856563
0.36                                    25.1074754
0.37                                    22.4079072
0.38                                    21.6075445
0.39                                    24.6336399
0.4                                     22.5901155
0.41                                    19.7614422
0.42                                    22.7026985
0.43                                    17.725177
0.44                                    24.9198244
0.45                                    20.4006059
0.46                                    22.4433509
0.47                                    22.9878188
0.48                                    25.9762637
0.49                                    25.5001643
0.5                                     20.4091625
0.51                                    28.8286139
0.52                                    24.3729516
0.53                                    25.8506208
0.54                                    23.3691627
0.55                                    25.4580863
0.56                                    21.6246522
0.57                                    25.9870841
0.58                                    27.5687037
0.59                                    26.7635855
0.6                                     29.6940349
0.61                                    28.0810872
0.62                                    26.8470826
0.63                                    26.5723232
0.64                                    26.1758358
0.65                                    27.0119676
0.66                                    20.6552807
0.67                                    27.6624574
0.68                                    24.3739385
0.69                                    26.9051025
0.7                                     23.9567755
0.71                                    26.2591513
0.72                                    27.0474844
0.73                                    25.8664054
0.74                                    25.5529678
0.75                                    27.5903582
0.76                                    31.44812
0.77                                    25.147444
0.78                                    28.5739933
0.79                                    28.0653649
0.8                                     26.2564076
0.81                                    24.6594289
0.82                                    26.3132942
0.83                                    30.6245683
0.84                                    25.8130136
0.85                                    26.8666413
0.86                                    29.3755788
0.87                                    30.0661159
0.88                                    27.9690112
0.89                                    28.346333
0.9                                     31.7448457
0.91                                    29.1704948
0.92                                    31.8067019
0.93                                    30.3758364
0.94                                    31.2968995
0.95                                    29.1859405
0.96                                    32.3381398
0.97                                    34.2855532
0.98                                    34.1023188
0.99                                    38.4492425
1.0                                     41.1121985


# Throat Average Distance (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.0099222
0.02                                    2.4297948
0.03                                    2.266193
0.04                                    4.867715
0.05                                    2.5184563
0.06                                    4.3442934
0.07                                    5.4962294
0.08                                    4.8479884
0.09                                    10.4820537
0.1                                     4.4583842
0.11                                    8.7184549
0.12                                    12.6183332
0.13                                    6.8298404
0.14                                    7.0573643
0.15                                    10.09454
0.16                                    7.6307016
0.17                                    10.1161849
0.18                                    12.7827522
0.19                                    7.4760044
0.2                                     6.2586547
0.21                                    10.5009442
0.22                                    8.8091338
0.23                                    13.6493813
0.24                                    14.0847578
0.25                                    12.4980415
0.26                                    11.0405035
0.27                                    9.0058759
0.28                                    12.4663485
0.29                                    11.9137044
0.3                                     19.317892
0.31                                    12.0582423
0.32                                    14.4759713
0.33                                    15.3024679
0.34                                    13.3740934
0.35                                    12.3110343
0.36                                    14.2189212
0.37                                    14.7493957
0.38                                    17.7853594
0.39                                    16.3845319
0.4                                     14.4214067
0.41                                    14.3852079
0.42                                    11.6494131
0.43                                    15.8666133
0.44                                    13.8946792
0.45                                    13.0059393
0.46                                    11.2861456
0.47                                    14.0593962
0.48                                    16.9354278
0.49                                    14.9616533
0.5                                     18.673857
0.51                                    14.7421902
0.52                                    16.3212276
0.53                                    18.2436547
0.54                                    17.3341123
0.55                                    13.7520333
0.56                                    15.8231807
0.57                                    16.1949832
0.58                                    18.6237131
0.59                                    13.3242999
0.6                                     18.6001458
0.61                                    16.0569993
0.62                                    16.2821769
0.63                                    16.9037505
0.64                                    16.1253297
0.65                                    18.5150151
0.66                                    14.7867633
0.67                                    21.7275833
0.68                                    19.1198681
0.69                                    17.6267284
0.7                                     19.3746087
0.71                                    15.5497878
0.72                                    16.7692796
0.73                                    15.8544362
0.74                                    15.6171654
0.75                                    18.7362589
0.76                                    17.1614029
0.77                                    15.0267413
0.78                                    19.9267334
0.79                                    16.4279382
0.8                                     15.3816449
0.81                                    15.3343466
0.82                                    16.1019838
0.83                                    15.6983634
0.84                                    22.4995782
0.85                                    15.6816145
0.86                                    17.8218625
0.87                                    17.2569521
0.88                                    15.6747646
0.89                                    20.9702387
0.9                                     19.0076434
0.91                                    20.9496725
0.92                                    19.4137686
0.93                                    19.614424
0.94                                    21.21052
0.95                                    21.4467824
0.96                                    20.2312401
0.97                                    24.0905305
0.98                                    25.5310993
0.99                                    25.7269279
1.0                                     30.0459375


# Throat Permeability Distribution (um2)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    9.3138154
0.02                                    20.8116359
0.03                                    23.7830696
0.04                                    39.1967108
0.05                                    33.2647868
0.06                                    55.1785702
0.07                                    39.4542081
0.08                                    76.3741865
0.09                                    42.5246514
0.1                                     43.1768786
0.11                                    34.4477677
0.12                                    27.8876957
0.13                                    24.6038614
0.14                                    20.7297743
0.15                                    26.5213715
0.16                                    42.1916532
0.17                                    16.6831635
0.18                                    14.2241605
0.19                                    16.3419947
0.2                                     34.1761379
0.21                                    14.0693667
0.22                                    12.8302157
0.23                                    51.2822427
0.24                                    119.1313793
0.25                                    15.9238607
0.26                                    29.9515542
0.27                                    51.14646
0.28                                    40.8871828
0.29                                    13.044838
0.3                                     63.0615433
0.31                                    12.7952333
0.32                                    48.9166988
0.33                                    76.2789946
0.34                                    22.3957378
0.35                                    13.2192344
0.36                                    38.9623734
0.37                                    64.0194231
0.38                                    42.7401691
0.39                                    32.9013406
0.4                                     20.4791504
0.41                                    94.5145047
0.42                                    154.1284515
0.43                                    51.7823718
0.44                                    50.4169026
0.45                                    71.9351621
0.46                                    71.49798
0.47                                    66.9015047
0.48                                    104.0909429
0.49                                    123.6058829
0.5                                     48.768272
0.51                                    82.3782102
0.52                                    73.1704584
0.53                                    56.1066354
0.54                                    79.8560899
0.55                                    90.4855676
0.56                                    90.8969537
0.57                                    48.9142941
0.58                                    87.6163583
0.59                                    74.9449185
0.6                                     185.5095287
0.61                                    32.250962
0.62                                    32.0597937
0.63                                    117.572379
0.64                                    117.8403438
0.65                                    178.039922
0.66                                    75.4322974
0.67                                    172.645699
0.68                                    46.8667125
0.69                                    85.4842131
0.7                                     331.6486124
0.71                                    65.1987616
0.72                                    123.922495
0.73                                    131.192729
0.74                                    110.176251
0.75                                    184.9624756
0.76                                    88.6065281
0.77                                    159.8225179
0.78                                    125.8758169
0.79                                    146.3877423
0.8                                     115.784725
0.81                                    190.3574059
0.82                                    449.5151294
0.83                                    116.9173838
0.84                                    203.2987265
0.85                                    388.444299
0.86                                    394.6962461
0.87                                    215.1423275
0.88                                    268.9771171
0.89                                    190.3180174
0.9                                     199.5104151
