DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0973191
Formation Factor (ratio)                6.8720056
Cementation Factor (ratio)              1.9509382
pore density (1/um3)                    0.0017763
Tortuosity (ratio)                      1.3091176
Average Coordination Number             4.3748374
Average Throat Radius (um)              2.1427263
Average Pore Radius (um)                3.0841123
Average Throat Length (um)              8.4305069
Pore to Throat Aspect ratio             6.5941842
Specific Surface (1/um)                 0.0002588
Pore Sphericity (ratio)                 4.2329183
Grain Sphericity (ratio)                0.8000287
Average Grain Radius (um)               3.9806171
Relative Young Module (ratio)           0.1181025

__________________________________________________
       ### Functions and distributions ###
__________________________________________________


# Leveret J Function (ratio)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    2.1237604
0.02                                    1.7276706
0.03                                    1.6960633
0.04                                    1.7493576
0.05                                    1.4885218
0.06                                    1.603533
0.07                                    1.5162614
0.08                                    1.5754913
0.09                                    1.6529251
0.1                                     1.5053456
0.11                                    1.6232344
0.12                                    1.5137852
0.13                                    1.5140174
0.14                                    1.5864599
0.15                                    1.4898828
0.16                                    1.5569837
0.17                                    1.657988
0.18                                    1.5459657
0.19                                    1.5122964
0.2                                     1.5742526
0.21                                    1.4728625
0.22                                    1.466717
0.23                                    1.4892838
0.24                                    1.4696304
0.25                                    1.5735194
0.26                                    1.4403475
0.27                                    1.5064367
0.28                                    1.491443
0.29                                    1.5215157
0.3                                     1.4970937
0.31                                    1.5776159
0.32                                    1.6290467
0.33                                    1.4240537
0.34                                    1.6839972
0.35                                    1.4606851
0.36                                    1.6659175
0.37                                    1.6755425
0.38                                    1.4321454
0.39                                    1.4704768
0.4                                     1.564677
0.41                                    1.488501
0.42                                    1.5123557
0.43                                    1.6307793
0.44                                    1.4300908
0.45                                    1.4433647
0.46                                    1.471107
0.47                                    1.452841
0.48                                    1.4322916
0.49                                    1.536755
0.5                                     1.4776513
0.51                                    1.4720086
0.52                                    1.488037
0.53                                    1.4593546
0.54                                    1.4746457
0.55                                    1.5752836
0.56                                    1.4431157
0.57                                    1.4480213
0.58                                    1.4336329
0.59                                    1.4849426
0.6                                     1.497002
0.61                                    1.4453104
0.62                                    1.5952999
0.63                                    1.4215052
0.64                                    1.4728687
0.65                                    1.4701929
0.66                                    1.4993203
0.67                                    1.4800858
0.68                                    1.4098748
0.69                                    1.7955408
0.7                                     1.5822096
0.71                                    1.7067642
0.72                                    1.475501
0.73                                    1.5022619
0.74                                    1.546567
0.75                                    1.5405499
0.76                                    1.4535367
0.77                                    1.5471757
0.78                                    1.4854965
0.79                                    1.5140302
0.8                                     1.6282917
0.81                                    1.3545676
0.82                                    1.4353744
0.83                                    1.4310172
0.84                                    1.3801726
0.85                                    1.4963983
0.86                                    1.5095509
0.87                                    1.4437861
0.88                                    1.5600341
0.89                                    1.4288807
0.9                                     1.4462601
0.91                                    1.3693027
0.92                                    1.3920182
0.93                                    1.3895016
0.94                                    1.2432525
0.95                                    1.4807659
0.96                                    1.277235
0.97                                    1.3030462
0.98                                    1.2456521
0.99                                    1.2443184
1.0                                     0.8149704


# Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.0230609
0.02                                    0.0178324
0.03                                    0.0242643
0.04                                    0.0257538
0.05                                    0.0205798
0.06                                    0.0194757
0.07                                    0.0196619
0.08                                    0.018671
0.09                                    0.0189635
0.1                                     0.0211929
0.11                                    0.0209079
0.12                                    0.0203059
0.13                                    0.0220318
0.14                                    0.0252361
0.15                                    0.0203183
0.16                                    0.0187754
0.17                                    0.022807
0.18                                    0.0255089
0.19                                    0.0230239
0.2                                     0.0236569
0.21                                    0.0255193
0.22                                    0.0300163
0.23                                    0.0251374
0.24                                    0.0296247
0.25                                    0.0283398
0.26                                    0.0331754
0.27                                    0.0381032
0.28                                    0.0445165
0.29                                    0.042149
0.3                                     0.0475691
0.31                                    0.049653
0.32                                    0.0680566
0.33                                    0.0635985
0.34                                    0.0595013
0.35                                    0.0645399
0.36                                    0.0909021
0.37                                    0.0752762
0.38                                    0.103766
0.39                                    0.1009119
0.4                                     0.1071508
0.41                                    0.1148484
0.42                                    0.1159569
0.43                                    0.1106652
0.44                                    0.1251182
0.45                                    0.1288663
0.46                                    0.1393777
0.47                                    0.135364
0.48                                    0.1476681
0.49                                    0.1624013
0.5                                     0.1719052
0.51                                    0.188953
0.52                                    0.1779885
0.53                                    0.1958058
0.54                                    0.204046
0.55                                    0.2143841
0.56                                    0.2234468
0.57                                    0.2270676
0.58                                    0.2365427
0.59                                    0.2284498
0.6                                     0.2558558
0.61                                    0.2489483
0.62                                    0.2836713
0.63                                    0.2528508
0.64                                    0.2942511
0.65                                    0.2847628
0.66                                    0.2920991
0.67                                    0.2980776
0.68                                    0.30418
0.69                                    0.3613911
0.7                                     0.3449858
0.71                                    0.3438672
0.72                                    0.3532514
0.73                                    0.3396838
0.74                                    0.3676499
0.75                                    0.4022661
0.76                                    0.4006116
0.77                                    0.4169111
0.78                                    0.4265436
0.79                                    0.4528092
0.8                                     0.4472374
0.81                                    0.4529492
0.82                                    0.4715223
0.83                                    0.4903851
0.84                                    0.5172924
0.85                                    0.5050412
0.86                                    0.5176189
0.87                                    0.5469326
0.88                                    0.5654233
0.89                                    0.5643498
0.9                                     0.5976687
0.91                                    0.6002868
0.92                                    0.6161557
0.93                                    0.6130158
0.94                                    0.6346929
0.95                                    0.6499146
0.96                                    0.66979
0.97                                    0.6883755
0.98                                    0.702446
0.99                                    0.7263739
1.0                                     0.9796308


# Non-Wetting Relative Permeability (fraction)
--------------------------------------------------
Wetting-sat (Sw)                        Value
--------------------------------------------------
0.01                                    0.9749363
0.02                                    0.9381386
0.03                                    0.8903564
0.04                                    0.8753974
0.05                                    0.814858
0.06                                    0.7916104
0.07                                    0.7841136
0.08                                    0.7750618
0.09                                    0.7510636
0.1                                     0.7281978
0.11                                    0.7124671
0.12                                    0.6978049
0.13                                    0.7023774
0.14                                    0.6493242
0.15                                    0.6590773
0.16                                    0.6653979
0.17                                    0.6330947
0.18                                    0.6314751
0.19                                    0.6471226
0.2                                     0.6245369
0.21                                    0.6332301
0.22                                    0.6109892
0.23                                    0.5949368
0.24                                    0.5867103
0.25                                    0.569985
0.26                                    0.5715916
0.27                                    0.5811794
0.28                                    0.5551876
0.29                                    0.5670521
0.3                                     0.571627
0.31                                    0.5536598
0.32                                    0.5521992
0.33                                    0.561187
0.34                                    0.5367959
0.35                                    0.5259358
0.36                                    0.515057
0.37                                    0.525643
0.38                                    0.5264268
0.39                                    0.5216891
0.4                                     0.4941562
0.41                                    0.5103972
0.42                                    0.514443
0.43                                    0.4948032
0.44                                    0.5024999
0.45                                    0.4982744
0.46                                    0.463286
0.47                                    0.4781562
0.48                                    0.4677021
0.49                                    0.4537807
0.5                                     0.4737861
0.51                                    0.4716405
0.52                                    0.4364059
0.53                                    0.4849491
0.54                                    0.4493274
0.55                                    0.4446305
0.56                                    0.4408521
0.57                                    0.4458099
0.58                                    0.4382144
0.59                                    0.4098106
0.6                                     0.4073641
0.61                                    0.4171568
0.62                                    0.4138072
0.63                                    0.4106188
0.64                                    0.4022816
0.65                                    0.416696
0.66                                    0.3937941
0.67                                    0.3857976
0.68                                    0.3928678
0.69                                    0.383164
0.7                                     0.368157
0.71                                    0.3615274
0.72                                    0.3494489
0.73                                    0.3585285
0.74                                    0.33789
0.75                                    0.3435664
0.76                                    0.3309203
0.77                                    0.3734529
0.78                                    0.3287433
0.79                                    0.3289388
0.8                                     0.3078197
0.81                                    0.3073311
0.82                                    0.2836886
0.83                                    0.2937147
0.84                                    0.290152
0.85                                    0.2535996
0.86                                    0.2367131
0.87                                    0.243668
0.88                                    0.224514
0.89                                    0.2182107
0.9                                     0.192069
0.91                                    0.1893543
0.92                                    0.1618812
0.93                                    0.1581912
0.94                                    0.1511697
0.95                                    0.1125205
0.96                                    0.1074112
0.97                                    0.0831309
0.98                                    0.0914943
0.99                                    0.0705226
1.0                                     0.0175961


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.3530636
1.0                                     0.360017
1.5                                     0.3509454
2.0                                     0.3495845
2.5                                     0.3322106
3.0                                     0.3392339
3.5                                     0.3299688
4.0                                     0.3320933
4.5                                     0.3349258
5.0                                     0.3286052
5.5                                     0.3111885
6.0                                     0.3110962
6.5                                     0.312733
7.0                                     0.3014988
7.5                                     0.2960432
8.0                                     0.2956464
8.5                                     0.2977061
9.0                                     0.2852895
9.5                                     0.2849983
10.0                                    0.2970354
10.5                                    0.2700705
11.0                                    0.2596841
11.5                                    0.2776859
12.0                                    0.2766786
12.5                                    0.2728758
13.0                                    0.266856
13.5                                    0.2629778
14.0                                    0.2653789
14.5                                    0.2690128
15.0                                    0.2507337
15.5                                    0.2569516
16.0                                    0.264072
16.5                                    0.2546504
17.0                                    0.2477715
17.5                                    0.2414694
18.0                                    0.2311577
18.5                                    0.245604
19.0                                    0.2354656
19.5                                    0.2382994
20.0                                    0.2369022
20.5                                    0.2512659
21.0                                    0.2373768
21.5                                    0.2415552
22.0                                    0.2433876
22.5                                    0.2409769
23.0                                    0.2357008
23.5                                    0.219858
24.0                                    0.2279047
24.5                                    0.2406842
25.0                                    0.2419651
25.5                                    0.2327863
26.0                                    0.2379667
26.5                                    0.2302722
27.0                                    0.218215
27.5                                    0.2230221
28.0                                    0.234878
28.5                                    0.2414023
29.0                                    0.2323423
29.5                                    0.2329653
30.0                                    0.2269807
30.5                                    0.2364671
31.0                                    0.2308536
31.5                                    0.2357359
32.0                                    0.2335787
32.5                                    0.2289976
33.0                                    0.2168526
33.5                                    0.2273147
34.0                                    0.2313141
34.5                                    0.2236795
35.0                                    0.2215347
35.5                                    0.2274992
36.0                                    0.2247018
36.5                                    0.2163658
37.0                                    0.2224931
37.5                                    0.2153541
38.0                                    0.2325322
38.5                                    0.225599
39.0                                    0.221544
39.5                                    0.2271381
40.0                                    0.2228796
40.5                                    0.2219881
41.0                                    0.228675
41.5                                    0.2165252
42.0                                    0.2297557
42.5                                    0.2234456
43.0                                    0.2205143
43.5                                    0.2236427
44.0                                    0.2183016
44.5                                    0.2143461
45.0                                    0.2287481
45.5                                    0.2220812
46.0                                    0.2185141
46.5                                    0.2207424
47.0                                    0.2383241
47.5                                    0.2288438
48.0                                    0.2226396
48.5                                    0.2246994
49.0                                    0.2371468
49.5                                    0.2329566
50.0                                    0.2232007


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    4.4571966
0.02                                    6.2845949
0.03                                    7.2198452
0.04                                    9.5837842
0.05                                    8.4527461
0.06                                    9.647984
0.07                                    11.6283809
0.08                                    9.9590636
0.09                                    11.8538263
0.1                                     12.4727077
0.11                                    11.4157462
0.12                                    12.07838
0.13                                    10.7486153
0.14                                    11.6344
0.15                                    12.0400624
0.16                                    12.7085217
0.17                                    11.9453146
0.18                                    13.2423909
0.19                                    12.525948
0.2                                     12.0516236
0.21                                    13.7440212
0.22                                    13.5740848
0.23                                    13.1384038
0.24                                    13.8198005
0.25                                    14.2998267
0.26                                    14.3935305
0.27                                    15.1786739
0.28                                    14.1483001
0.29                                    15.7956829
0.3                                     13.9366021
0.31                                    15.3419177
0.32                                    15.0782207
0.33                                    16.1570653
0.34                                    14.0322811
0.35                                    15.0311124
0.36                                    15.3858995
0.37                                    15.0856765
0.38                                    14.3909709
0.39                                    14.6432479
0.4                                     16.2104533
0.41                                    14.7661759
0.42                                    15.2989286
0.43                                    15.6298207
0.44                                    16.5650743
0.45                                    15.5819822
0.46                                    16.2931068
0.47                                    16.8216293
0.48                                    15.4734603
0.49                                    15.6555689
0.5                                     16.0592634
0.51                                    16.4594487
0.52                                    16.9891657
0.53                                    16.2729806
0.54                                    16.6391959
0.55                                    16.985474
0.56                                    17.5810081
0.57                                    18.2442639
0.58                                    17.9247046
0.59                                    17.1094864
0.6                                     18.900562
0.61                                    16.4030498
0.62                                    17.6277797
0.63                                    17.6690487
0.64                                    18.1984005
0.65                                    18.0961638
0.66                                    18.9310881
0.67                                    17.4158184
0.68                                    17.2778503
0.69                                    16.8312089
0.7                                     18.2630012
0.71                                    17.8572563
0.72                                    18.5478106
0.73                                    19.2358018
0.74                                    19.0224956
0.75                                    19.65033
0.76                                    18.2579499
0.77                                    18.7023106
0.78                                    18.637187
0.79                                    18.7888998
0.8                                     19.3961988
0.81                                    18.3603792
0.82                                    18.7191965
0.83                                    19.9225379
0.84                                    19.0238038
0.85                                    19.614571
0.86                                    20.268016
0.87                                    19.8290276
0.88                                    20.9468091
0.89                                    20.5145693
0.9                                     19.8818872
0.91                                    22.1710216
0.92                                    22.0216684
0.93                                    21.3753737
0.94                                    22.3374663
0.95                                    21.8148685
0.96                                    22.2706565
0.97                                    21.6899405
0.98                                    23.7872398
0.99                                    23.9852986
1.0                                     28.0429567


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    3.5682997
0.02                                    4.1442083
0.03                                    4.6781438
0.04                                    4.9780009
0.05                                    6.0496801
0.06                                    6.5592236
0.07                                    6.7875617
0.08                                    7.4011875
0.09                                    7.6225125
0.1                                     7.345797
0.11                                    7.554226
0.12                                    7.5601165
0.13                                    8.9510528
0.14                                    8.3865316
0.15                                    8.8182879
0.16                                    9.6010102
0.17                                    8.5048763
0.18                                    8.7948814
0.19                                    9.8808047
0.2                                     9.9716091
0.21                                    9.5783271
0.22                                    9.8559747
0.23                                    10.0089463
0.24                                    9.7773574
0.25                                    10.8938983
0.26                                    10.9218439
0.27                                    11.7344556
0.28                                    11.4840142
0.29                                    11.7511705
0.3                                     11.2870568
0.31                                    12.4116463
0.32                                    12.2317146
0.33                                    12.1562831
0.34                                    12.74831
0.35                                    11.5393952
0.36                                    11.7550778
0.37                                    12.5945588
0.38                                    12.6533381
0.39                                    11.5039336
0.4                                     14.3587211
0.41                                    12.1099529
0.42                                    13.3353693
0.43                                    12.7526254
0.44                                    14.2852512
0.45                                    15.1677811
0.46                                    14.0367489
0.47                                    13.8304599
0.48                                    14.055038
0.49                                    13.9813566
0.5                                     14.88217
0.51                                    14.3170797
0.52                                    14.6804555
0.53                                    16.0228511
0.54                                    14.6590565
0.55                                    15.5370632
0.56                                    14.437096
0.57                                    13.9983766
0.58                                    15.185314
0.59                                    16.6434891
0.6                                     16.4535509
0.61                                    14.9051722
0.62                                    16.6200732
0.63                                    15.1074192
0.64                                    15.0225333
0.65                                    16.5062394
0.66                                    14.8979416
0.67                                    16.9060595
0.68                                    15.9472923
0.69                                    16.3586388
0.7                                     15.9969383
0.71                                    16.9186416
0.72                                    17.1449091
0.73                                    16.2378383
0.74                                    16.6243109
0.75                                    17.36949
0.76                                    16.6238897
0.77                                    15.760378
0.78                                    17.4410236
0.79                                    16.4967664
0.8                                     17.3759271
0.81                                    16.3623524
0.82                                    16.9679909
0.83                                    17.4850234
0.84                                    17.3868507
