DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0028283
Formation Factor (ratio)                54.6758534
Cementation Factor (ratio)              2.2516087
pore density (1/um3)                    0.0017923
Tortuosity (ratio)                      1.5160029
Average Coordination Number             2.937958
Average Throat Radius (um)              1.367751
Average Pore Radius (um)                2.2085657
Average Throat Length (um)              6.9035455
Pore to Throat Aspect ratio             4.0513325
Specific Surface (1/um)                 0.0001542
Pore Sphericity (ratio)                 2.7050109
Grain Sphericity (ratio)                0.7876812
Average Grain Radius (um)               4.3005971
Relative Young Module (ratio)           0.2860358

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.23                                    0.7413049
0.24                                    0.7048281
0.25                                    0.7187394
0.26                                    0.6978562
0.27                                    0.7023253
0.28                                    0.6868297
0.29                                    0.6694304
0.3                                     0.6779835
0.31                                    0.6492171
0.32                                    0.6574529
0.33                                    0.6462364
0.34                                    0.6470832
0.35                                    0.6331151
0.36                                    0.6356024
0.37                                    0.605842
0.38                                    0.5999529
0.39                                    0.6078869
0.4                                     0.5919284
0.41                                    0.5995141
0.42                                    0.6182177
0.43                                    0.6130171
0.44                                    0.597877
0.45                                    0.5968213
0.46                                    0.5563538
0.47                                    0.5674452
0.48                                    0.5634071
0.49                                    0.5415635
0.5                                     0.5523109
0.51                                    0.525569
0.52                                    0.5132346
0.53                                    0.5590959
0.54                                    0.5519465
0.55                                    0.5030707
0.56                                    0.5185539
0.57                                    0.4985613
0.58                                    0.4901018
0.59                                    0.4893512
0.6                                     0.4778742
0.61                                    0.4472744
0.62                                    0.4522082
0.63                                    0.4638581
0.64                                    0.4325657
0.65                                    0.4433407
0.66                                    0.4244121
0.67                                    0.4261218
0.68                                    0.4197221
0.69                                    0.4205762
0.7                                     0.3995547
0.71                                    0.3986754
0.72                                    0.3793101
0.73                                    0.3825181
0.74                                    0.3608821
0.75                                    0.3454121
0.76                                    0.3335723
0.77                                    0.3550784
0.78                                    0.3296983
0.79                                    0.3247775
0.8                                     0.2892275
0.81                                    0.2867848
0.82                                    0.2832429
0.83                                    0.2865028
0.84                                    0.2345098
0.85                                    0.2565134
0.86                                    0.2267655
0.87                                    0.1854375
0.88                                    0.1770586
0.89                                    0.148774
0.9                                     0.1700989
0.91                                    0.1248363
0.92                                    0.0928888
0.93                                    0.099032
0.94                                    0.0649568
0.95                                    0.0572288
0.96                                    0.0537032
0.97                                    0.0430203
0.98                                    0.0342029
0.99                                    0.037065
1.0                                     0.0251308


# Two-point Correlation Function (1/um)
--------------------------------------------------
lag (px)                                Value
--------------------------------------------------
0.5                                     0.180752
1.0                                     0.1689588
1.5                                     0.1596782
2.0                                     0.1644891
2.5                                     0.165548
3.0                                     0.1584121
3.5                                     0.1422326
4.0                                     0.1502622
4.5                                     0.1428609
5.0                                     0.139713
5.5                                     0.1391373
6.0                                     0.1188076
6.5                                     0.1266039
7.0                                     0.1213401
7.5                                     0.1189053
8.0                                     0.109438
8.5                                     0.1241974
9.0                                     0.1070743
9.5                                     0.0998706
10.0                                    0.106296
10.5                                    0.0991514
11.0                                    0.0966173
11.5                                    0.0923432
12.0                                    0.1002762
12.5                                    0.0950312
13.0                                    0.0908904
13.5                                    0.087753
14.0                                    0.09178
14.5                                    0.0953492
15.0                                    0.0830424
15.5                                    0.0836565
16.0                                    0.0852354
16.5                                    0.0829929
17.0                                    0.0745115
17.5                                    0.0744453
18.0                                    0.0712458
18.5                                    0.0774917
19.0                                    0.074801
19.5                                    0.0771292
20.0                                    0.0771477
20.5                                    0.0679428
21.0                                    0.0649269
21.5                                    0.0694666
22.0                                    0.0714432
22.5                                    0.0702725
23.0                                    0.0661466
23.5                                    0.0680511
24.0                                    0.0660957
24.5                                    0.0651773
25.0                                    0.0640271
25.5                                    0.0636698
26.0                                    0.0688916
26.5                                    0.0670852
27.0                                    0.065687
27.5                                    0.0617095
28.0                                    0.0628054
28.5                                    0.0677123
29.0                                    0.0630163
29.5                                    0.0645673
30.0                                    0.0596917
30.5                                    0.0568046
31.0                                    0.0661407
31.5                                    0.0610384
32.0                                    0.0602381
32.5                                    0.0625845
33.0                                    0.0660315
33.5                                    0.0588121
34.0                                    0.0576553
34.5                                    0.0563236
35.0                                    0.0596975
35.5                                    0.05561
36.0                                    0.0551111
36.5                                    0.0591924
37.0                                    0.0574504
37.5                                    0.0591934
38.0                                    0.0633472
38.5                                    0.0574869
39.0                                    0.0589174
39.5                                    0.0579651
40.0                                    0.0566947
40.5                                    0.0613837
41.0                                    0.0622245
41.5                                    0.0565879
42.0                                    0.0565038
42.5                                    0.0569915
43.0                                    0.057557
43.5                                    0.0601399
44.0                                    0.0562051
44.5                                    0.0593767
45.0                                    0.0590561
45.5                                    0.053862
46.0                                    0.0527817
46.5                                    0.0564519
47.0                                    0.0556288
47.5                                    0.0558058
48.0                                    0.0550761
48.5                                    0.0546277
49.0                                    0.0565787
49.5                                    0.0557697
50.0                                    0.0582417


# Pore Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    3.8072905
0.02                                    5.1691106
0.03                                    5.322239
0.04                                    5.5413309
0.05                                    5.5986065
0.06                                    5.8953547
0.07                                    6.621286
0.08                                    6.9007887
0.09                                    6.8516428
0.1                                     7.0325876
0.11                                    8.8710349
0.12                                    7.1279446
0.13                                    7.5089335
0.14                                    8.3002448
0.15                                    9.2502637
0.16                                    9.2678762
0.17                                    8.3914445
0.18                                    8.6064782
0.19                                    8.9522719
0.2                                     9.3435226
0.21                                    10.6525271
0.22                                    9.6577655
0.23                                    9.4331255
0.24                                    9.7168038
0.25                                    11.2663343
0.26                                    9.194784
0.27                                    8.8840025
0.28                                    9.6307201
0.29                                    9.536664
0.3                                     11.143043
0.31                                    10.1547573
0.32                                    10.9807019
0.33                                    12.0697747
0.34                                    11.4217351
0.35                                    12.3274865
0.36                                    12.1046364
0.37                                    10.831867
0.38                                    11.2355192
0.39                                    11.2462108
0.4                                     11.2675526
0.41                                    12.139222
0.42                                    10.9936659
0.43                                    11.1143857
0.44                                    11.9524511
0.45                                    10.7611536
0.46                                    11.5251323
0.47                                    11.6638224
0.48                                    12.4633822
0.49                                    12.5315837
0.5                                     12.4314864
0.51                                    13.3933496
0.52                                    12.7280104
0.53                                    12.5725499
0.54                                    12.4429211
0.55                                    12.9336855
0.56                                    12.8827066
0.57                                    13.6329581
0.58                                    12.6697215
0.59                                    13.3324461
0.6                                     14.1540954
0.61                                    14.4986616
0.62                                    14.5157686
0.63                                    14.6415773
0.64                                    13.3348259
0.65                                    14.2926112
0.66                                    14.6907581
0.67                                    14.0124594
0.68                                    14.2767509
0.69                                    15.5838748
0.7                                     14.192224
0.71                                    15.1934324
0.72                                    13.8154199
0.73                                    15.471775
0.74                                    13.4853984
0.75                                    14.7808069
0.76                                    14.2062513
0.77                                    16.5573332
0.78                                    14.9999038
